Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
4867,0.046209712,0.071529478,0.190748736,0.030237501
4900,0.006677527,0.066916347,0.185623169,0.031412095
4933,0.051508382,0.096440174,0.12291541,0.048945442
4967,0.124735601,0.063034065,0.036582123,0.058025192
5000,0.22565642,0.017812956,0.008053271,0.095320366
5033,0.310648263,0.006413626,0.01974627,0.176596716
5067,0.292971075,0.07226418,0.087736957,0.214947507
5100,0.141421914,0.157583311,0.161114261,0.159915537
5133,0.142785877,0.194517136,0.187067807,0.160846293
5167,0.261761487,0.161520019,0.155818716,0.2321513
5200,0.229917705,0.131138831,0.162422672,0.201334879
5233,0.11798536,0.123668976,0.168727189,0.095373116
5267,0.042424455,0.074579962,0.091408625,0.013274053
5300,0.00751729,0.079813644,0.080931656,0.031161899
5333,0.034358252,0.086613961,0.081232026,0.022966854
5367,0.092293829,0.029103409,0.004224003,0.01450468
5400,0.199037984,0.030376477,0.07683941,0.078094952
5433,0.303018838,0.03054069,0.05833552,0.182247996
5467,0.296378314,0.040533576,0.04347859,0.231010661
5500,0.143392473,0.113017172,0.142665848,0.169794008
5533,0.096226484,0.129667357,0.157864049,0.125622094
5567,0.233978316,0.076421186,0.080860876,0.18760027
5600,0.222477168,0.090096667,0.107653081,0.182758182
5633,0.117209844,0.109687373,0.1369268,0.117949069
5667,0.037543789,0.042839054,0.061968669,0.054388605
5700,0.012077591,0.038722649,0.026916975,0.015073394
5733,0.02276212,0.053504489,0.044284061,0.00652323
5767,0.074250124,0.057530094,0.049495511,0.006606669
5800,0.155781791,0.094114989,0.090847582,0.062884077
5833,0.242810339,0.069296755,0.072480857,0.164601654
5867,0.25985679,0.059544168,0.071295522,0.223380521
5900,0.146566659,0.122091226,0.15694651,0.150015116
5933,0.108108737,0.110196002,0.153203875,0.06734959
5967,0.257980525,0.04204116,0.037352573,0.221142307
6000,0.247227952,0.107312165,0.12234053,0.236202568
6033,0.121226028,0.136059403,0.147295028,0.13777785
6067,0.021521103,0.063618906,0.068069272,0.054132268
6100,0.012635914,0.057943009,0.064137995,0.028788365
6133,0.011446072,0.091129921,0.071906134,0.030640142
6167,0.039945532,0.09286382,0.077426702,0.048755422
6200,0.102309845,0.148687005,0.109575689,0.068315037
6233,0.189019263,0.135704428,0.095541336,0.142880261
6267,0.228310525,0.047373623,0.0563717,0.198867515
6300,0.162064299,0.064256206,0.102245428,0.14852263
6333,0.1196803,0.081886671,0.103213407,0.019024814
6367,0.213763893,0.013336283,0.019321997,0.136169627
