Time (ms),RB_Joint2,RB_Joint1,RB_Joint3
10800,22.00696945,-24.97728348,-13.22471428
10833,13.95930099,-18.56558037,-12.73601341
10867,3.27306056,-4.989247799,-0.519845665
10900,-3.572120428,1.298077345,-0.228572279
10933,-6.634742737,-2.460302114,-12.54627132
10967,-5.755595207,-6.218374729,-15.58830166
11000,-5.058608532,-0.084728487,-3.425305605
11033,-11.9362669,11.50545311,1.969348431
11067,-20.30963326,13.16938972,-9.454449654
11100,-12.3532505,1.147983909,-12.0830822
11133,12.68007469,-9.419000626,13.62192345
11167,29.89030838,-6.927553177,44.78059387
11200,20.66832161,2.658548355,49.0145607
11233,-3.198474884,7.791743279,23.78206825
11267,-18.18599129,2.606194973,-8.048694611
11300,-15.32274437,-9.861186981,-21.31049538
11333,-0.807225883,-17.09066772,-9.867436409
11367,12.38511276,-9.033163071,6.27472353
11400,11.52389431,9.664682388,3.186385393
11433,-4.35065937,27.23083496,-22.19650841
11467,-20.79321098,33.58260345,-52.71792221
11500,-22.85287285,20.7094059,-54.27202988
11533,-10.41699409,-7.526185513,-0.48347494
11567,7.841074467,-28.63495255,71.82865143
11600,22.49044609,-21.15312767,87.61643219
11633,21.42462921,5.09344244,41.53826904
11667,4.207839966,13.8657608,-4.224027634
11700,-9.937822342,-8.643125534,-17.26780891
11733,-8.814426422,-30.46588898,-12.20756245
11767,-0.714915872,-18.74497414,-9.491845131
11800,4.043711185,14.32229137,-14.27618694
11833,1.52101469,34.16135788,-21.22556305
11867,-9.753918648,32.35890961,-26.14258194
11900,-21.95615387,21.28242302,-22.6223011
11933,-16.09616089,3.772108555,3.333507776
11967,16.92070007,-20.43401146,41.72883224
12000,53.21779251,-40.95275116,44.68152237
12033,50.70646667,-44.49137115,1.590067983
12067,6.702976704,-29.11760902,-29.99255562
12100,-28.10383606,-8.645482063,-14.41931438
12133,-20.57416725,3.522328377,15.99544907
12167,4.792128563,10.44547558,16.42790031
12200,11.99712372,21.67010498,-14.5755558
12233,-4.966913223,36.45066833,-43.80585861
12267,-29.89061546,41.92840958,-48.65628433
12300,-41.03809357,24.758955,-27.7705574
12333,-21.89422035,-11.15117073,10.6773262
12367,26.18110466,-49.07910538,44.87802887
12400,75.61546326,-70.28991699,49.13033295
12433,86.32439423,-49.96071243,25.77743912
12467,49.66534042,11.30587482,6.297365665
12500,3.784710169,63.31759644,5.987753391
12533,-16.9395504,63.14588547,2.311540604
12567,-20.08229065,33.56446838,-20.67252159
12600,-26.54142952,29.09844971,-42.73512268
12633,-36.21809769,61.23892975,-44.07500076
12667,-37.99422073,88.09211731,-28.38660622
12700,-26.85503769,64.4752121,-2.909250498
12733,-2.337358713,-2.274862528,30.38402748
12767,29.9850769,-51.66583633,55.16654587
12800,50.72675323,-47.02124023,43.17587662
12833,40.18722534,-19.55066299,4.309985638
12867,9.691115379,-9.704741478,-17.7833519
12900,-7.495552063,-11.94856167,-11.20403671
12933,-2.330596924,-8.008840561,-1.432700396
12967,5.270685673,-10.31618023,-10.2671051
13000,0.75692153,-35.85613251,-37.24908066
13033,-20.91441345,-61.79852676,-62.20444489
13067,-61.77772903,-49.42150497,-59.46741867
13100,-98.13859558,-8.595894814,-21.78659439
13133,-94.21916199,9.3475914,26.46735764
13167,-47.29371262,-12.0442524,47.87794876
13200,12.08292866,-32.68942261,34.06628036
13233,51.32518005,-22.68131447,14.13879776
13267,62.66650772,-0.245374545,6.711172581
13300,57.683918,11.88288879,-1.227692246
13333,43.39850616,17.5616436,-16.78709984
13367,28.73668861,25.60296249,-29.34905052
13400,24.80721092,29.91868782,-37.94207382
13433,18.14132309,23.5925312,-45.11090469
13467,-11.85789013,17.17529488,-35.76197815
13500,-50.22995758,19.59328461,-2.456614017
13533,-62.30187607,18.24746323,33.7682457
13567,-38.15415192,2.268100739,46.64123917
13600,-1.420303583,-13.47090816,29.51574135
13633,18.41210556,-12.41093063,2.70250082
13667,18.11488914,-7.470655918,-7.349966526
13700,12.5632782,-13.53155994,-1.067968249
13733,6.266834736,-13.70972538,0.66973412
13767,1.188555241,7.058487892,-8.269377708
13800,6.164689064,29.0208931,-18.0496273
13833,13.12973976,31.78476334,-25.09059525
13867,1.558000207,21.29000473,-22.91254997
13900,-24.40303421,6.142662048,1.311498642
13933,-37.86369705,-9.857704163,36.8071022
13967,-22.67911148,-19.02518272,52.88184738
14000,8.401234627,-22.98109245,38.59121323
14033,24.86033249,-26.51305008,9.296774864
14067,12.80312061,-22.0935421,-15.26926327
14100,-12.015975,-7.648616791,-21.58199501
14133,-27.98990822,8.229420662,-14.45548058
14167,-21.8564167,22.6204586,-19.01688385
14200,4.970601559,34.0813446,-40.46538544
14233,22.8964138,38.16716385,-47.10996246
14267,4.890073299,31.78138161,-23.16642952
14300,-23.5710659,8.938804626,10.07879734
14333,-18.50395393,-28.06008911,35.66434097
14367,13.97057056,-53.51060104,49.90549088
14400,36.52376556,-45.7405777,45.90275955
14433,36.5949707,-20.17255211,28.55688286
14467,25.57601738,-9.473505974,13.99925709
14500,12.79656315,-20.2057476,1.326764107
14533,1.761164188,-26.43344498,-20.31055641
14567,-1.567733169,-9.586920738,-44.79012299
14600,3.515464067,15.49793816,-48.50383377
14633,-1.457596421,27.78377342,-15.81154633
14667,-29.73498917,25.74178505,29.87155914
14700,-54.02588654,12.6439085,39.94697189
14733,-31.12271309,-14.76570797,15.30235577
14767,40.22057343,-46.94501495,-1.992400289
14800,98.2101593,-55.86886215,-13.09716034
14833,75.38212585,-33.05425262,-23.30474091
14867,-10.19948673,-8.222659111,-10.09508705
14900,-66.48809052,-5.444036007,18.10525894
14933,-39.84544373,-15.52047825,27.00605392
14967,28.05824471,-23.34602928,0.293629795
