Time (ms),Body Point
0,1.34382450348096
33,1.37545946487487
67,1.50216257947632
100,1.79856457392689
133,2.24286295982978
167,2.68291478726084
200,2.96933072347019
233,3.13050646439197
267,3.34901585399571
300,3.74575515799356
333,4.23660546571783
367,4.6266432893825
400,4.79849769229037
433,4.80140446267781
467,4.8182428679477
500,5.03993600609447
533,5.50384925321429
567,6.05926622390457
600,6.51058780147138
633,6.76725180783562
667,6.88035232013768
700,6.97041556375002
733,7.09632916353345
767,7.19621301902331
800,7.18792777930908
833,7.10413886478814
867,7.08319287561839
900,7.24068530286152
933,7.5736451500922
967,7.96180876641665
1000,8.24035332730784
1033,8.31832526692446
1067,8.26285510224806
1100,8.22944058848661
1133,8.3033635798103
1167,8.43721143659584
1200,8.52904786452536
1233,8.55527144133519
1267,8.61563483140363
1300,8.8258556743212
1333,9.19748416189839
1367,9.62903121849201
1400,9.96753128686781
1433,10.1105438989171
1467,10.0957616587982
1500,10.0592561597091
1533,10.1078851448
1567,10.2397225962561
1600,10.3647128912115
1633,10.4254031789925
1667,10.4723878808171
1700,10.5799971484464
1733,10.752642271866
1767,10.9271414788531
1800,11.01778686896
1833,10.9883421580491
1867,10.8895371763481
1900,10.7981383757948
1933,10.7300375254339
1967,10.6207178829421
2000,10.3879175297583
2033,10.029734084297
2067,9.67769970149732
2100,9.51767434077857
2133,9.62138271431045
2167,9.86298260013377
2200,10.0106353662354
2233,9.93716378077347
2267,9.7400866386697
2300,9.59930982464618
2333,9.56382076587735
2367,9.54170281917477
2400,9.45190277087553
2433,9.34287056148297
2467,9.35470790575384
2500,9.56426672859942
2533,9.900583263935
2567,10.214935015107
2600,10.4051815041873
2633,10.4901451773475
2667,10.5769734197044
2700,10.7467428838297
2733,10.9775507428303
2767,11.1724764044904
2800,11.2574325439602
2833,11.2606536092749
2867,11.2982098965182
2900,11.4788130633162
2933,11.7993456405454
2967,12.1260559086362
3000,12.3260490535341
3033,12.4092246621278
3067,12.4845734862836
3100,12.6150176587128
3133,12.7626531433852
3167,12.8421234760465
3200,12.8128909791116
3233,12.7370266328792
3267,12.7331601044216
3300,12.8616900595989
3333,13.069599723725
3367,13.2493675235186
3400,13.3336654210714
3433,13.3332251483582
3467,13.3107147490589
3500,13.3224562676797
3533,13.3590452892113
3567,13.3392721178114
3600,13.1913747796403
3633,12.9689941210128
3667,12.8523872010813
3700,12.9765512828105
3733,13.2826974188098
3767,13.5695002262893
3800,13.6766193509809
3833,13.6252370443414
3867,13.5860631796732
3900,13.7028583457175
3933,13.9438404203766
3967,14.125637756178
4000,14.107019637746
4033,13.9627825867695
4067,13.9148936392862
4100,14.089156442695
4133,14.3863575592939
4167,14.5888283135054
4200,14.5756509034049
4233,14.4366989089124
4267,14.3658433876525
4300,14.4596887887236
4333,14.6425676211688
4367,14.7553816635284
4400,14.7188767631099
4433,14.6252128220361
4467,14.6419615644298
4500,14.8342201218072
4533,15.1105631524146
4567,15.319527657901
4600,15.3596421153642
4633,15.2444615378599
4667,15.0995013141139
4700,15.035978065981
4733,15.0272376565611
4767,14.9549601191537
4800,14.7570437998065
4833,14.5045544713415
4867,14.3360266386761
4900,14.3286573521905
4933,14.4468667200403
4967,14.597093350594
5000,14.6944379561958
5033,14.6842137170358
5067,14.5540567440283
5100,14.3412505871888
5133,14.0847998305991
5167,13.776699473107
5200,13.4120659178013
5233,13.0638459910765
5267,12.8470314252413
5300,12.8078258269254
5333,12.8855863793639
5367,12.9930279266358
5400,13.093423571741
5433,13.1751275348463
5467,13.2039508658545
5500,13.1588421582717
5533,13.0755395341789
5567,12.9964497850144
5600,12.9137271724042
5633,12.8131885487092
5667,12.7405999835913
5700,12.767628754769
5733,12.9044694148371
5767,13.0745165007801
5800,13.1788297651038
5833,13.2067073793014
5867,13.2534328429721
5900,13.3850369038926
5933,13.540129939826
5967,13.5987027035504
6000,13.509138080787
