Time (ms),RB_Joint2,RB_Joint1,RB_Joint3
0,65.4983215332031,140.757965087891,64.6427307128906
33,66.0309524536133,139.300384521484,65.4696960449219
67,66.2998428344727,138.686462402344,66.4454498291016
100,65.5899658203125,139.067947387695,67.651969909668
133,63.9998092651367,139.889984130859,68.6132125854492
167,62.708438873291,139.638961791992,68.6143035888672
200,62.5000762939453,137.151016235352,67.9136810302734
233,63.1800880432129,133.49397277832,67.6216278076172
267,64.0645446777344,130.880523681641,68.1717071533203
300,64.7960510253906,130.091445922852,69.033576965332
333,65.6514282226563,131.15495300293,69.5893173217773
367,66.5386428833008,134.082122802734,69.6216201782227
400,66.5284271240234,137.575485229492,69.3111801147461
433,65.2691116333008,139.524688720703,68.9726486206055
467,63.7678833007813,139.000198364258,69.4491424560547
500,63.0935516357422,137.700103759766,71.2161026000977
533,63.4628257751465,138.013442993164,72.9996032714844
567,64.6845626831055,139.938522338867,73.2035064697266
600,66.2712173461914,141.839263916016,72.0879058837891
633,67.7046279907227,142.351486206055,71.1322631835938
667,68.5394287109375,140.57438659668,70.9492874145508
700,68.0669021606445,137.004653930664,71.2299118041992
733,66.2713088989258,133.945739746094,71.4361801147461
767,64.5796127319336,132.851425170898,71.0041351318359
800,64.0998916625977,132.704879760742,69.9686508178711
833,64.2996978759766,132.405792236328,69.0678939819336
867,64.2831954956055,132.28385925293,69.4830169677734
900,63.8210678100586,131.923233032227,71.7589645385742
933,63.1326866149902,130.492523193359,74.4220199584961
967,62.5106353759766,129.199920654297,75.4240341186523
1000,62.1411972045898,129.197952270508,74.908561706543
1033,62.1747894287109,129.074172973633,74.4518508911133
1067,62.5916404724121,127.233978271484,74.7216873168945
1100,63.0492286682129,125.433486938477,75.317268371582
1133,63.0520095825195,127.147552490234,75.3740234375
1167,62.3079986572266,131.97770690918,74.1020431518555
1200,61.2139511108398,135.709609985352,71.6507415771484
1233,60.3748970031738,135.621337890625,69.4365539550781
1267,59.6484260559082,133.456253051758,69.3635406494141
1300,58.8900146484375,132.433547973633,71.717041015625
1333,58.7120590209961,133.179382324219,74.2371215820313
1367,59.3705863952637,134.833709716797,74.2363662719727
1400,60.2141952514648,136.439514160156,72.3294830322266
1433,60.8362350463867,137.297988891602,70.9886932373047
1467,61.5141792297363,137.201629638672,71.0727081298828
1500,62.4653587341309,136.510147094727,72.0549926757813
1533,63.1752815246582,136.106857299805,72.9179992675781
1567,62.9968490600586,136.654144287109,72.7844314575195
1600,62.4059715270996,137.887100219727,71.8041381835938
1633,62.2685813903809,138.94270324707,70.7989654541016
1667,62.5170707702637,139.406433105469,70.9843444824219
1700,62.6159286499023,139.504760742188,72.7244186401367
1733,62.4428672790527,139.433654785156,74.5028839111328
1767,62.0905456542969,139.252746582031,74.4248352050781
1800,61.8169975280762,139.022659301758,72.7677612304688
1833,62.2396202087402,138.938903808594,71.3177795410156
1867,63.4325828552246,139.130447387695,70.9672470092773
1900,64.4421463012695,139.331237792969,71.4146423339844
1933,64.3350296020508,139.34049987793,71.7974700927734
1967,63.4317817687988,139.211990356445,71.3511505126953
2000,62.9956398010254,139.077575683594,70.2024307250977
2033,63.4343643188477,139.179840087891,69.1293487548828
2067,63.8450355529785,139.564498901367,69.1960067749023
2100,63.6504783630371,140.033142089844,70.4758071899414
2133,63.2855262756348,140.33251953125,71.4178848266602
2167,63.2262077331543,140.361358642578,70.9380187988281
2200,63.5348701477051,140.398193359375,69.518196105957
2233,64.1701889038086,140.559646606445,68.3871917724609
2267,65.0333404541016,140.611801147461,68.1312637329102
2300,65.7223587036133,140.34504699707,68.1092834472656
2333,65.5402908325195,139.686401367188,67.5660247802734
2367,64.3631439208984,138.945236206055,66.5855178833008
2400,63.2781524658203,138.498306274414,65.9479827880859
2433,63.3651008605957,138.367263793945,65.9081115722656
2467,64.2929000854492,138.544158935547,66.0140838623047
2500,64.9727020263672,138.763656616211,66.2512588500977
2533,64.799186706543,138.626159667969,67.1581802368164
2567,63.986026763916,138.219253540039,68.4023742675781
2600,63.3129501342773,137.813842773438,68.7344360351563
2633,63.3813056945801,137.67204284668,67.7953414916992
2667,63.9428291320801,137.991439819336,66.389892578125
2700,64.1099472045898,138.510040283203,65.0981979370117
2733,63.3169822692871,138.952865600586,64.1323013305664
2767,61.9967803955078,139.406188964844,63.7634429931641
2800,61.2672882080078,139.618865966797,64.2074279785156
2833,61.8225479125977,138.804107666016,65.2270965576172
2867,62.8893547058105,136.86686706543,66.19580078125
2900,62.9662170410156,135.232498168945,66.7968521118164
2933,61.9944801330566,135.263381958008,67.1751022338867
2967,61.5507011413574,136.418731689453,67.4265441894531
3000,62.5189056396484,137.264602661133,67.4873962402344
3033,63.9843978881836,137.195083618164,67.360954284668
3067,64.6852722167969,136.583343505859,67.0592880249023
3100,64.2807540893555,135.991943359375,66.5682907104492
3133,63.1898231506348,135.55029296875,66.0277786254883
3167,62.060676574707,135.078689575195,65.7700271606445
3200,61.6121788024902,134.582382202148,66.2379455566406
3233,62.3959007263184,134.314819335938,67.5741424560547
3267,64.0758285522461,134.469009399414,69.0888214111328
3300,65.5234146118164,134.868560791016,69.9952011108398
3333,66.0650634765625,135.169723510742,70.6959533691406
3367,65.9871673583984,135.466049194336,71.7990570068359
3400,65.8820037841797,135.972015380859,72.7404861450195
3433,66.1945571899414,136.392578125,72.6377105712891
3467,66.8962707519531,136.493988037109,71.6347198486328
3500,67.2894287109375,136.443862915039,70.7798080444336
3533,66.7553558349609,136.212478637695,71.021369934082
3567,65.4009780883789,135.714202880859,72.1119384765625
3600,63.9728012084961,135.378616333008,72.806022644043
3633,63.5539283752441,135.792678833008,72.3191528320313
3667,64.5405883789063,136.955657958984,71.5859222412109
3700,65.760383605957,138.332931518555,73.1587829589844
3733,65.8046417236328,139.502914428711,76.4508972167969
3767,64.9620895385742,139.767211914063,77.9023818969727
3800,64.4937286376953,137.356460571289,77.2678451538086
3833,65.0357513427734,131.408004760742,76.4390182495117
3867,66.0947494506836,125.69229888916,76.3497772216797
3900,66.534065246582,124.973297119141,76.8548812866211
3933,65.9190063476563,127.13264465332,77.4042816162109
3967,65.2227783203125,126.929916381836,77.0347061157227
4000,65.7384338378906,123.596054077148,75.025032043457
4033,67.4872055053711,121.079940795898,72.3113784790039
4067,68.9176712036133,122.110542297363,71.7714004516602
4100,68.5990219116211,124.507698059082,74.2259979248047
4133,67.275993347168,125.19620513916,76.3482437133789
4167,66.4824142456055,123.959396362305,75.859375
4200,66.2192840576172,122.606773376465,74.1427993774414
4233,65.7136306762695,122.356742858887,73.4157409667969
4267,64.7770462036133,122.616470336914,74.2183227539063
4300,64.0721817016602,122.641593933105,75.448974609375
4333,64.3453216552734,122.820068359375,75.6931381225586
4367,65.6359558105469,123.424072265625,74.4106369018555
4400,67.1485900878906,123.882789611816,72.2069549560547
4433,67.8107147216797,124.174026489258,70.8630142211914
4467,67.4975662231445,124.955825805664,71.9453277587891
4500,67.1038208007813,125.880317687988,74.41015625
4533,67.1015243530273,126.09423828125,75.8561782836914
4567,66.9250106811523,125.903633117676,75.3484420776367
4600,66.4195251464844,125.824325561523,74.1129989624023
4633,66.2492599487305,125.510955810547,73.5718307495117
4667,66.2523880004883,124.8369140625,73.8431549072266
4700,65.4546890258789,124.372718811035,74.339714050293
4733,63.9453773498535,124.671577453613,74.2635879516602
4767,62.9592475891113,125.722305297852,73.0545654296875
4800,63.3369979858398,126.776947021484,71.2916564941406
4833,64.7255172729492,127.251754760742,70.5725708007813
4867,65.9856567382813,127.432830810547,71.9811553955078
4900,66.4212188720703,127.567481994629,74.2927703857422
4933,66.3485565185547,127.656219482422,75.0596389770508
4967,66.256965637207,127.922164916992,73.8842391967773
5000,65.6058502197266,128.172836303711,72.5639266967773
5033,63.9905662536621,127.984382629395,72.2812728881836
5067,63.0498580932617,127.683135986328,72.5354156494141
5100,64.1525268554688,127.777786254883,72.3144302368164
5133,65.4759750366211,128.069320678711,71.4186630249023
5167,65.1381607055664,128.062973022461,70.3426742553711
5200,64.2138214111328,127.749549865723,69.6212921142578
5233,64.3309478759766,127.429565429688,69.4166030883789
5267,65.5873336791992,126.946075439453,69.7781448364258
5300,66.9263153076172,126.116477966309,71.1472778320313
5333,67.2117156982422,125.560485839844,72.9494018554688
5367,66.2614593505859,125.868499755859,73.2097702026367
5400,65.0356750488281,126.573707580566,71.7679138183594
5433,64.4475250244141,126.928382873535,70.1212921142578
5467,64.4408721923828,127.017219543457,69.3336868286133
5500,64.3434066772461,127.190826416016,69.3889312744141
5533,63.6033782958984,127.052024841309,69.4199295043945
5567,62.4985542297363,126.2275390625,68.726188659668
5600,62.0665855407715,125.724769592285,67.9494781494141
5633,62.907054901123,126.398101806641,68.164680480957
5667,64.3505096435547,127.089538574219,69.6107559204102
5700,65.0522384643555,126.78101348877,71.4092483520508
5733,64.5272521972656,126.231063842773,72.1721343994141
5767,63.7411689758301,126.271034240723,71.7794570922852
5800,63.694766998291,126.579689025879,71.3048324584961
5833,64.2661972045898,126.481063842773,71.0473098754883
5867,64.9016723632813,125.759574890137,70.6182174682617
5900,65.3212814331055,124.907836914063,70.0542221069336
5933,64.9567031860352,124.556694030762,69.5580978393555
5967,63.5749435424805,124.613388061523,69.1923065185547
6000,62.2332000732422,124.633369445801,69.0351028442383
6033,62.0520896911621,124.642028808594,68.9190368652344
6067,62.8968887329102,124.807640075684,68.708610534668
6100,63.8311309814453,124.939613342285,68.5695648193359
6133,64.2454299926758,124.744728088379,68.6172790527344
6167,64.5942687988281,124.042808532715,68.7404098510742
6200,65.5149002075195,122.99674987793,68.864616394043
6233,66.5682067871094,122.212738037109,68.9628524780273
6267,67.0093612670898,122.155464172363,68.7930755615234
6300,66.5095138549805,122.654022216797,68.3425903320313
6333,64.9368209838867,123.207748413086,68.1491928100586
6367,63.1737785339355,123.632858276367,68.4136428833008
6400,62.7308082580566,123.993911743164,68.7531585693359
6433,63.6866798400879,124.095764160156,68.9198379516602
6467,64.905632019043,123.74829864502,69.4349136352539
6500,65.8565673828125,123.301048278809,70.8858032226563
6533,66.5042419433594,123.345718383789,72.5802459716797
6567,66.6146469116211,123.938621520996,73.4180450439453
6600,66.1914291381836,124.701751708984,73.4193801879883
6633,65.788948059082,125.418403625488,73.1728286743164
6667,65.8088760375977,125.803489685059,72.8562316894531
6700,65.7893524169922,125.450805664063,72.4327087402344
6733,64.9536590576172,124.283203125,72.171012878418
6767,63.322883605957,122.858436584473,72.47998046875
6800,62.0361976623535,122.288787841797,73.1956253051758
6833,62.5342254638672,123.026008605957,73.3486938476563
6867,64.8304824829102,124.361595153809,72.6497192382813
6900,66.9615173339844,125.457992553711,73.1922836303711
6933,67.3457107543945,125.843284606934,75.4381408691406
6967,66.4681930541992,125.702186584473,76.5928802490234
7000,65.2447357177734,125.630058288574,76.2088775634766
7033,63.9650421142578,125.649253845215,75.6163940429688
7067,63.0900802612305,125.464714050293,75.2972259521484
7100,63.1295890808105,125.042060852051,75.4680633544922
7133,63.7871894836426,124.609260559082,75.6408462524414
7167,64.5324935913086,124.513175964355,74.8989868164063
7200,65.1760101318359,124.927368164063,73.2370300292969
7233,65.5762557983398,125.58260345459,72.1247863769531
7267,65.5022354125977,125.756324768066,73.3596649169922
7300,65.0490188598633,124.93253326416,76.7597579956055
7333,64.7293472290039,123.485420227051,79.4370803833008
7367,64.7148361206055,122.554672241211,78.9854125976563
7400,64.7715072631836,123.04736328125,77.0542297363281
7433,64.7805252075195,124.075874328613,76.2082290649414
7467,64.8070602416992,123.914138793945,76.7375335693359
7500,64.9466552734375,122.875885009766,77.9843368530273
7533,64.9617385864258,122.832206726074,78.7124862670898
7567,64.6082458496094,124.227272033691,77.5988159179688
7600,64.0895690917969,125.860771179199,75.4401168823242
7633,63.8433227539063,126.815330505371,74.3188934326172
7667,64.1695938110352,127.022323608398,75.0456924438477
7700,64.9802703857422,126.714752197266,76.4685974121094
7733,65.8174896240234,125.708129882813,77.0952682495117
7767,66.1454696655273,123.790649414063,76.5804138183594
7800,65.8523941040039,122.256523132324,75.6769943237305
7833,65.2974853515625,122.816116333008,75.2726974487305
7867,64.7850875854492,124.492782592773,76.0662460327148
7900,64.384147644043,124.998474121094,78.1971130371094
7933,64.0156021118164,124.439544677734,79.8025512695313
7967,63.8132019042969,124.643920898438,79.010627746582
8000,64.2805786132813,125.877151489258,76.2684707641602
8033,65.5314025878906,126.782806396484,73.4975891113281
8067,66.8205947875977,126.907165527344,73.4470443725586
8100,67.283332824707,126.639617919922,75.9685363769531
8133,66.7579650878906,125.743850708008,77.5324859619141
8167,65.8373718261719,124.188415527344,76.7796401977539
8200,65.3179702758789,122.988166809082,75.4614334106445
8233,65.4454803466797,122.846870422363,74.9339065551758
8267,65.7093276977539,123.408897399902,75.1718673706055
8300,65.6538848876953,124.172836303711,75.4033432006836
8333,65.5105209350586,124.84449005127,74.5746231079102
8367,65.6759414672852,125.327003479004,72.7809600830078
8400,66.1137619018555,125.682403564453,71.1782379150391
8433,66.4500427246094,126.023384094238,70.657356262207
8467,66.2558135986328,126.29231262207,71.9103775024414
8500,65.4223098754883,126.215873718262,74.1125717163086
8533,64.4128723144531,125.893188476563,74.6320037841797
8567,63.898681640625,125.755355834961,72.9521789550781
8600,64.1619262695313,125.891136169434,71.4627456665039
8633,64.8601608276367,125.979194641113,71.7199401855469
8667,65.3791961669922,126.012672424316,72.5420379638672
8700,65.3337707519531,126.480346679688,72.1458740234375
8733,64.7806930541992,127.348892211914,70.8338851928711
8767,64.2854461669922,127.889923095703,69.8257446289063
8800,64.3468551635742,127.952857971191,69.4296264648438
8833,64.7936630249023,128.066009521484,69.5292587280273
8867,65.1814575195313,128.357177734375,70.2417907714844
8900,65.2661972045898,128.559234619141,71.0423355102539
8933,64.9088592529297,128.469543457031,70.8137969970703
8967,64.2835693359375,128.267608642578,69.9387588500977
9000,64.2135696411133,128.582870483398,70.2086563110352
9033,65.2129287719727,129.241897583008,71.8124084472656
9067,66.3640441894531,129.297470092773,71.6906967163086
9100,66.3293914794922,128.696472167969,68.9180526733398
9133,65.1750946044922,128.001129150391,66.2696533203125
9167,64.1622772216797,127.271644592285,65.0531005859375
9200,64.1894149780273,126.647689819336,65.4326782226563
9233,65.0451354980469,126.710433959961,67.4284591674805
9267,65.961067199707,127.346817016602,70.4677276611328
9300,66.4018859863281,127.78490447998,72.9035568237305
9333,66.0868301391602,127.982566833496,72.8936614990234
9367,65.1758270263672,128.455993652344,71.4230804443359
9400,64.5771026611328,129.031723022461,70.6203079223633
9433,64.9573211669922,129.118850708008,70.8691482543945
9467,65.7854690551758,128.596786499023,70.921760559082
9500,65.9951324462891,127.717010498047,70.2643966674805
9533,65.2425003051758,126.728843688965,69.865592956543
9567,64.2142181396484,125.905067443848,70.0968322753906
9600,63.8155517578125,125.643157958984,70.5227661132813
9633,64.3597030639648,125.968864440918,70.650032043457
9667,65.4763565063477,126.305595397949,70.544792175293
9700,66.3383026123047,126.259582519531,70.9940948486328
9733,66.2637405395508,126.019065856934,71.7118530273438
9767,65.5432510375977,125.99250793457,71.6528854370117
9800,65.1776885986328,126.385261535645,71.2205810546875
9833,65.6665496826172,126.889556884766,71.0077896118164
9867,66.4357833862305,126.93871307373,70.8303833007813
9900,66.4142379760742,126.48380279541,70.7689056396484
9933,65.3222198486328,126.016021728516,71.4418258666992
9967,64.2338180541992,125.583518981934,72.7904434204102
10000,64.3054962158203,124.972793579102,73.6996231079102
10033,65.4024429321289,124.56266784668,73.1592254638672
