Time (ms),RB_Joint1,RB_Joint2
6433,67.0021667480469,65.3642654418945
6467,67.5928573608398,65.2851028442383
6500,66.7896118164063,65.5566101074219
6533,65.4392166137695,66.5031127929688
6567,64.9854202270508,68.1082458496094
6600,65.8857498168945,69.3608856201172
6633,67.2165756225586,69.4895782470703
6667,67.8945388793945,69.0047073364258
6700,67.6014862060547,68.7415237426758
6733,66.8708419799805,68.9148483276367
6767,66.6170349121094,69.3162460327148
6800,67.1585693359375,69.9318466186523
6833,67.7755737304688,70.7167358398438
6867,67.4764175415039,70.8726348876953
6900,65.9423217773438,69.331657409668
6933,63.8295249938965,67.0871200561523
6967,62.6311264038086,68.2321243286133
7000,63.7951354980469,73.2859725952148
7033,66.6004104614258,76.3197402954102
7067,68.5200424194336,75.5690841674805
7100,68.4405517578125,74.0007171630859
7133,67.6587982177734,74.2153701782227
7167,67.7977600097656,76.5605773925781
7200,68.6229248046875,78.4177398681641
7233,68.945182800293,76.8089828491211
7267,68.4452209472656,71.7255630493164
7300,67.7579345703125,66.8414764404297
7333,67.4332504272461,66.8398132324219
7367,67.6240844726563,73.1165008544922
7400,68.4152603149414,80.1527786254883
7433,69.2345657348633,81.1080474853516
7467,68.9861297607422,78.337287902832
7500,67.3916168212891,76.3092575073242
7533,65.2529373168945,76.0305938720703
7567,64.0485763549805,76.2587127685547
7600,64.6066055297852,75.5156555175781
7633,66.0796432495117,73.4716110229492
7667,67.2723617553711,71.2287750244141
7700,68.0720672607422,70.34912109375
7733,68.7438659667969,71.6255569458008
7767,69.2055358886719,74.3006591796875
7800,69.5992736816406,76.2083206176758
7833,70.0726470947266,76.0433883666992
7867,70.1599426269531,75.033073425293
7900,69.5657272338867,74.8584060668945
7933,68.891471862793,75.6163711547852
7967,69.0374450683594,76.1152420043945
8000,70.12939453125,75.2756118774414
8033,71.4666061401367,73.1734466552734
8067,72.0965423583984,70.9843826293945
8100,71.5317764282227,70.2435684204102
8133,70.2571105957031,71.958137512207
8167,69.3244018554688,75.3802490234375
8200,69.3378524780273,77.5544967651367
8233,69.7685623168945,76.7870864868164
8267,69.7832794189453,74.9080581665039
8300,69.2782897949219,73.8780670166016
8333,68.7935028076172,73.7328033447266
8367,68.9359359741211,73.5807266235352
8400,69.5308227539063,72.7876892089844
8433,69.6432113647461,71.3267669677734
8467,68.9369201660156,69.7614669799805
8500,68.2554931640625,69.0920639038086
8533,68.4242782592773,70.1166229248047
8567,69.1668090820313,72.2406692504883
8600,69.6727752685547,73.299201965332
8633,69.5425262451172,72.3058166503906
8667,68.9864883422852,70.8156967163086
8700,68.6548385620117,70.2565460205078
8733,69.0994186401367,70.4944229125977
8767,70.187629699707,70.6665496826172
8800,71.0434265136719,70.2196960449219
8833,70.8299942016602,69.2727432250977
8867,69.7340774536133,68.4309310913086
8900,68.6836395263672,68.3552322387695
8933,68.1597290039063,69.1320114135742
8967,67.9866256713867,69.9019546508789
9000,68.1294326782227,69.677734375
9033,68.6135787963867,68.6627044677734
9067,69.0473556518555,67.8587417602539
9100,69.1451644897461,67.6703262329102
9133,69.1344146728516,67.6199340820313
9167,69.4205551147461,67.1310424804688
9200,70.1731719970703,66.1813735961914
9233,71.0467681884766,65.2919387817383
9267,71.3237075805664,65.0469131469727
9300,70.6449890136719,65.6218795776367
9333,69.5072784423828,66.7512817382813
9367,68.7784881591797,67.8978118896484
9400,68.804931640625,68.446044921875
9433,69.2451553344727,68.2329864501953
9467,69.4924621582031,67.7392578125
9500,68.8804168701172,67.3755950927734
9533,67.0536117553711,67.0023498535156
9567,64.7344665527344,66.3171005249023
9600,63.3979988098145,65.3860549926758
9633,63.8531646728516,64.6977157592773
9667,65.6991424560547,64.7858810424805
9700,67.7338485717773,65.774055480957
9733,68.9015350341797,67.2409744262695
9767,69.1158599853516,68.3388061523438
9800,68.8369674682617,68.4118728637695
9833,68.3115158081055,67.8728866577148
9867,67.5798110961914,67.6349868774414
9900,66.7960815429688,67.8733825683594
9933,66.3701782226563,68.1525192260742
9967,66.7271270751953,68.1932830810547
10000,67.7709808349609,68.07568359375
10033,68.741096496582,68.0261001586914
10067,68.9971237182617,68.1436309814453
10100,68.6352615356445,68.3816528320313
10133,68.1048736572266,68.9109497070313
10167,67.8937606811523,70.0539779663086
10200,68.2835235595703,71.6278533935547
10233,68.6477279663086,73.2586822509766
10267,68.2003326416016,74.9257202148438
10300,67.2289047241211,75.7729415893555
10333,66.7308502197266,74.5757369995117
10367,67.35498046875,72.3418350219727
10400,68.7546234130859,70.269645690918
10433,69.8752822875977,68.6474380493164
10467,69.7461929321289,67.8617706298828
10500,68.1663131713867,68.4299545288086
10533,65.9311676025391,70.5106964111328
10567,64.4327850341797,73.259895324707
10600,64.3677444458008,74.8155899047852
10633,64.800178527832,74.4161071777344
10667,64.6193542480469,73.4282455444336
10700,64.1677322387695,73.2372512817383
10733,64.532341003418,73.8746032714844
10767,65.7503509521484,74.4752426147461
10800,66.7316589355469,73.9682159423828
10833,66.8732376098633,72.0119781494141
10867,66.7503204345703,69.8018188476563
10900,67.1840209960938,69.2188186645508
10933,68.0722885131836,70.9784851074219
10967,68.7908401489258,73.7208099365234
11000,69.4403839111328,75.0949554443359
11033,70.1729354858398,74.5378952026367
11067,70.4699172973633,73.6224594116211
11100,69.9584121704102,73.5886306762695
11133,69.1103591918945,74.3235168457031
11167,69.0985260009766,74.9355163574219
11200,70.0397033691406,74.4531631469727
11233,70.4822082519531,72.6241683959961
11267,69.7836303710938,70.3537979125977
11300,69.0246658325195,69.2814712524414
11333,69.2734146118164,70.8176116943359
11367,70.6195068359375,74.4336700439453
11400,72.5870513916016,76.8288116455078
11433,74.3540344238281,76.007942199707
11467,75.0709381103516,73.9627151489258
11500,74.5807266235352,72.9899063110352
11533,73.4457397460938,73.3328552246094
11567,72.2099227905273,73.7281036376953
11600,70.7653198242188,72.9352188110352
11633,68.8771438598633,70.9931182861328
11667,67.1412887573242,69.1608657836914
11700,66.43994140625,68.9532241821289
11733,66.6743087768555,70.8013381958008
11767,66.9090042114258,73.0996627807617
11800,66.5081329345703,73.5671920776367
11833,65.7110595703125,72.2940979003906
11867,65.2474517822266,71.169303894043
11900,65.3938217163086,71.0606155395508
11933,65.6765441894531,71.2794342041016
11967,65.6580657958984,70.6109085083008
12000,65.3816223144531,68.8567352294922
12033,64.8944473266602,67.1266632080078
12067,64.1549072265625,66.543327331543
12100,63.4278144836426,67.4047698974609
12133,63.1593818664551,69.266242980957
12167,63.795051574707,70.9982147216797
12200,65.8424530029297,71.1216659545898
12233,69.1429748535156,69.8079147338867
12267,72.285774230957,68.6614990234375
12300,73.8461227416992,68.2271041870117
12333,73.5783996582031,67.8370742797852
12367,71.799446105957,66.9271011352539
12400,69.1595687866211,65.6802139282227
12433,66.834358215332,64.8352584838867
12467,65.4176254272461,65.0587463378906
12500,64.893669128418,66.2798233032227
12533,65.6473083496094,67.7193756103516
12567,67.8906402587891,68.450080871582
12600,70.6390151977539,68.0148010253906
12633,72.6627578735352,66.9631576538086
12667,73.9052200317383,66.2226715087891
12700,74.696533203125,65.9769821166992
12733,74.8218307495117,65.7455215454102
12767,74.3654556274414,65.1931991577148
12800,73.9617080688477,64.4930038452148
12833,73.7362442016602,64.1372146606445
12867,73.4309387207031,64.4883728027344
12900,73.16064453125,65.4482498168945
12933,73.1439666748047,66.582389831543
12967,73.3420181274414,67.2753219604492
13000,73.5807571411133,67.129768371582
13033,73.6397857666016,66.5473403930664
13067,73.4401092529297,66.2421875
13100,73.0086059570313,66.3031921386719
13133,72.3009872436523,66.2157516479492
13167,71.560661315918,65.5000686645508
13200,71.3165588378906,64.2746429443359
13233,71.7500076293945,63.408073425293
13267,72.4738311767578,63.8015823364258
13300,72.8088226318359,65.5328674316406
13333,72.3832168579102,67.9833831787109
13367,71.7646179199219,70.1879425048828
13400,72.0203399658203,71.0206756591797
13433,73.3028869628906,70.4622497558594
13467,74.7253875732422,69.71826171875
13500,75.6008911132813,69.5564727783203
13533,76.0776901245117,69.8685913085938
13567,76.5875091552734,70.3403244018555
13600,76.8553314208984,70.7053909301758
13633,75.919921875,70.521110534668
13667,73.4750442504883,69.3543930053711
13700,70.7381896972656,67.7805709838867
13733,69.5579071044922,68.0196990966797
13767,70.7936172485352,71.1443481445313
13800,73.479118347168,73.6768264770508
13833,75.312370300293,72.8979797363281
13867,74.9192657470703,71.1171112060547
13900,73.1976776123047,71.0611114501953
13933,71.9885787963867,72.8963317871094
13967,72.0158386230469,74.4376907348633
14000,72.316047668457,73.4881591796875
14033,71.918571472168,70.8280258178711
14067,70.9904556274414,69.1910018920898
14100,70.131950378418,70.171516418457
14133,69.5151748657227,72.9288177490234
14167,68.9416656494141,75.0354156494141
14200,68.261360168457,75.1266555786133
14233,67.5119552612305,74.1815338134766
14267,66.7151641845703,73.7959289550781
14300,65.894416809082,74.4480972290039
14333,65.5537643432617,75.4620208740234
14367,66.2726974487305,75.6823425292969
14400,67.5284881591797,74.4505310058594
14433,68.2273025512695,72.4812240600586
14467,68.2125930786133,71.3864898681641
14500,68.0064086914063,72.2591094970703
14533,67.7877655029297,74.6485900878906
14567,67.3645248413086,76.7734756469727
14600,66.7297286987305,77.3209457397461
14633,66.1554336547852,76.8695602416992
14667,65.9133682250977,76.7292938232422
14700,66.4972915649414,77.1612777709961
14733,68.6383514404297,77.2226104736328
14767,71.9958877563477,75.9158477783203
14800,74.8570022583008,73.3995590209961
14833,76.1305389404297,70.8886108398438
14867,76.1096343994141,69.6391830444336
14900,75.4003601074219,70.0497741699219
14933,74.4438018798828,71.5025329589844
14967,73.6664810180664,72.9764709472656
