Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
2833,0.474486546919412,-25.9998822102572,-23.12998102914,0.101869248373407
2867,0.953462604600416,-26.2998914388612,-23.4880764634777,-0.0610635682930693
2900,1.34092566638941,-26.4492174722031,-23.698584257704,-0.114716981369053
2933,1.57122833969089,-26.2965971220532,-23.5722075009896,0.0152409965650797
2967,1.66117544761924,-26.0219632959146,-23.2949883955782,0.212631449074192
3000,1.66885362186117,-25.8898725251828,-23.1555072875185,0.333336853240348
3033,1.64434325869479,-25.9749003002364,-23.2491373526893,0.294685039382911
3067,1.61171075578222,-26.1513349403179,-23.453918269835,0.129602275137076
3100,1.58095944895969,-26.1933637989852,-23.5244849292546,-0.0100464673926398
3133,1.56801368250131,-25.9389642785706,-23.296273512847,0.00176058069452507
3167,1.60269432493781,-25.5418960432344,-22.9462188043673,0.122092753007038
3200,1.71930475795474,-25.4222135652236,-22.8760647646242,0.180982523654002
3233,1.9353543702958,-25.8131868689629,-23.25978228236,0.0466951908903018
3267,2.23105052851804,-26.4865036063441,-23.8776545533453,-0.241219619207874
3300,2.54663671746509,-26.9737211605669,-24.3633062667645,-0.48784127850224
3333,2.80899740788789,-26.9929332595281,-24.4829937077136,-0.507537857582754
3367,2.9730752853158,-26.7033874346486,-24.3112942929966,-0.324018071640661
3400,3.03956035853875,-26.5379874803025,-24.1999431069164,-0.197965769496674
3433,3.03659720653092,-26.7228765782655,-24.4017929774314,-0.344271340945035
3467,2.9946215100403,-27.0497842638743,-24.7554490936449,-0.662840962121463
3500,2.93583614368139,-27.1346842761178,-24.8726982716832,-0.850735170512052
3533,2.86927473303701,-26.8125998124413,-24.5731441836618,-0.725905447058634
3567,2.79078358269401,-26.3721077973066,-24.1146184855341,-0.464565120422695
3600,2.71096013051548,-26.3655567675276,-24.0139226932206,-0.52596545319455
3633,2.68614189620873,-27.0339819717942,-24.5621723507747,-1.16497911443795
3667,2.78118909541183,-28.0526458302913,-25.5301498199383,-2.04246243642977
3700,2.99193637616435,-28.8661449562686,-26.3440620561713,-2.53435176812173
3733,3.23889840419615,-29.1073147162015,-26.5607570715311,-2.41763232816974
3767,3.4373855813849,-28.8542179906816,-26.3812184835992,-2.04718985815522
3800,3.55259931301516,-28.5698552833472,-26.5166808828099,-1.85088822808903
3833,3.59504279295882,-28.5905238447288,-27.2316898508324,-1.90838810432906
3867,3.57193635196557,-28.8018417883521,-27.9679291244102,-2.03687909058511
3900,3.4372274886961,-28.9079901298799,-28.1521363351115,-2.04780002509074
3933,3.106886643557,-28.7627554310688,-27.8649963912714,-1.93948896217013
3967,2.56426816834637,-28.4417015691702,-27.5769805311637,-1.95673025921658
4000,1.93721923193096,-28.1764516184279,-27.5902365949665,-2.32895391186851
4033,1.40783629571598,-28.2627027905013,-27.9260234638811,-2.8930679017028
4067,1.06614168652266,-28.8650247357428,-28.4635919836903,-3.20391838466729
4100,0.9025925027556,-29.6696294505906,-28.9097516385773,-3.02208812471023
4133,0.874200328450174,-29.9964593480498,-28.9320361403846,-2.49304856806636
4167,0.922471656558674,-29.6544528604081,-28.5900125081715,-1.96705959877478
4200,0.983517571819938,-29.2992237787831,-28.3649983469961,-1.75387163249825
4233,1.01226663358734,-29.5552927600489,-28.5841823621607,-1.89429665752548
4267,0.98338983458575,-30.2325270133821,-29.0551790355703,-2.13934772223381
4300,0.876799934187889,-30.6722228724125,-29.3582247584364,-2.24654989953291
4333,0.678385462557569,-30.506625478167,-29.2919784944066,-2.27586842739998
4367,0.40063224233119,-29.9269365356198,-28.9881239714783,-2.49905683111045
4400,0.0872124682566012,-29.4356723749656,-28.7652829134084,-3.00031682679816
4433,-0.216062660423268,-29.4942499995536,-28.9110217789495,-3.52374141653808
4467,-0.473507213309369,-30.1937438212351,-29.4488547539534,-3.79493195111167
4500,-0.644793109242784,-31.0766830973903,-30.0577595130492,-3.7787773660606
4533,-0.704334005216517,-31.5131231215034,-30.3220336031246,-3.57159595070525
4567,-0.679026938044604,-31.3663775186064,-30.150580201661,-3.29695560047383
4600,-0.630424703800894,-31.0822184466791,-29.8982762525106,-3.13397776763189
4633,-0.60533669821946,-31.1254148760055,-29.9620626012332,-3.22449395331296
4667,-0.620172792584355,-31.5046998795893,-30.3093164283545,-3.46297102016269
4700,-0.675108304967113,-31.8332778170423,-30.5209673335883,-3.54730676725709
4733,-0.772428389190478,-31.7352344844165,-30.2721336043888,-3.37785101034825
4767,-0.923679767962727,-31.1756422367997,-29.684741603604,-3.20924967541862
4800,-1.1330473011213,-30.525190439028,-29.2026287805941,-3.28709950590005
4833,-1.37374486454717,-30.3113163827027,-29.1888943619991,-3.5726131165126
4867,-1.59580149399079,-30.7290683853564,-29.6513187498668,-3.88005210344425
4900,-1.75945471641249,-31.408001775568,-30.2483361634635,-4.05348265022316
4933,-1.84969528301031,-31.7769806359548,-30.5507082008118,-4.01682511607556
4967,-1.87448154975176,-31.6780489738162,-30.4454856509997,-3.83750395866484
5000,-1.86261730808537,-31.5349636097367,-30.2458000097676,-3.69622998797154
5033,-1.84630513107815,-31.7339881173641,-30.2558688951868,-3.68260696166395
5067,-1.84232012934919,-31.9748178517117,-30.3419719562147,-3.66689121958373
5100,-1.85178117230441,-31.6467198486104,-30.0825015375725,-3.42656230507346
5133,-1.86409553241633,-30.6884239810187,-29.3036786638439,-2.89454260256609
5167,-1.85453140192769,-29.6579297628411,-28.364875482776,-2.28149835369925
5200,-1.78446690247234,-29.1348260894057,-27.851329591944,-1.95657138736035
5233,-1.62151806757739,-29.2883981322792,-28.0445518261795,-2.13430550919281
5267,-1.37647357188363,-29.8472191654798,-28.7059179786383,-2.61055515194285
5300,-1.1107194840526,-30.3029742365102,-29.2739820009911,-2.91965321650005
5333,-0.890506896973847,-30.2669298123106,-29.3204227710665,-2.80235690779867
5367,-0.744852764523906,-29.8201441276553,-28.9145834920235,-2.39370191990446
5400,-0.673260837903524,-29.413968616847,-28.4824413396142,-1.9984059280339
5433,-0.667736040455229,-29.3490869628114,-28.3155817674453,-1.82213235829795
5467,-0.710718093393904,-29.4963878825041,-28.3248374213707,-1.85158688267446
5500,-0.7633653784993,-29.5045654410314,-28.205951179361,-1.86947153864539
