Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
33,0.253561586141586,0.123268455266953,0.127542391419411,0.232218623161316
67,0.14912061393261,0.0984323397278786,0.103185072541237,0.141469851136208
100,0.0192166417837143,0.040606927126646,0.0399621948599815,0.0286448448896408
133,-0.0466231815516949,-0.0257630795240402,-0.0287813171744347,-0.0321341492235661
167,-0.0334091335535049,-0.0462927781045437,-0.0550921410322189,-0.021273136138916
200,-0.00299338973127306,0.00342035270296037,-0.0308999046683311,0.0104278568178415
233,0.00533970119431615,0.0812737941741943,0.014855002053082,0.018731402233243
267,-0.00658040167763829,0.124960601329803,0.058212086558342,0.00584363890811801
300,-0.00893955212086439,0.117232695221901,0.098354808986187,0.00567111978307366
333,0.0622167252004147,0.0856920704245567,0.132509410381317,0.0585968941450119
367,0.224147170782089,0.0619550198316574,0.14052914083004,0.164980888366699
400,0.347690731287003,0.0546475350856781,0.11378487944603,0.245229423046112
433,0.268607437610626,0.0476210080087185,0.0698856338858604,0.197330176830292
467,0.0153166279196739,0.0203736312687397,0.0241541843861341,0.0254756901413202
500,-0.19570629298687,-0.0300248600542545,-0.0218058582395315,-0.135044276714325
533,-0.210640370845795,-0.0807921439409256,-0.0618046708405018,-0.164323419332504
567,-0.0925396904349327,-0.0915414243936539,-0.076788417994976,-0.0871825218200684
600,0.00195856671780348,-0.0424967780709267,-0.0508938729763031,-0.00937070790678263
633,0.0127625931054354,0.0311872940510511,-0.00384521461091936,0.0163910854607821
667,-0.0115673113614321,0.0702524110674858,0.0156781189143658,0.00958042126148939
700,-0.00705090118572116,0.0557257123291492,-0.00847721006721258,0.0101268766447902
733,0.0667103976011276,0.022031594067812,-0.0402957908809185,0.0489463768899441
767,0.198696210980415,0.0104797836393118,-0.0397650711238384,0.122556485235691
800,0.282965779304504,0.028840109705925,0.00166797626297921,0.172859281301498
833,0.198165491223335,0.0549463704228401,0.0606439560651779,0.12740133702755
867,-0.0247752405703068,0.0593991242349148,0.0922948718070984,-0.0138253197073936
900,-0.20207504928112,0.0265851952135563,0.0615371651947498,-0.147192761301994
933,-0.203329101204872,-0.0252716988325119,-0.0102132800966501,-0.165046408772469
967,-0.0897407084703445,-0.0507186353206635,-0.0541231110692024,-0.0830477699637413
1000,-0.00193015323020518,-0.0223932266235352,-0.0313865654170513,-0.00537586212158203
1033,0.00844044610857964,0.0377978309988976,0.0293889977037907,0.0140124307945371
1067,-0.0161996837705374,0.0833594799041748,0.0780781731009483,0.0063909525051713
1100,0.000107252591988072,0.0873686298727989,0.088590145111084,0.0256121605634689
1133,0.120696179568768,0.0546712838113308,0.0573328919708729,0.0952374339103699
1167,0.28815096616745,0.00830125715583563,-0.000614547694567591,0.172149181365967
1200,0.299494624137878,-0.0234984382987022,-0.0437107086181641,0.155467972159386
1233,0.043079424649477,-0.0268491245806217,-0.0388710014522076,-0.00765409413725138
1267,-0.301016122102737,-0.0238951183855534,-0.015343951061368,-0.228362545371056
1300,-0.44375416636467,-0.0525489747524261,-0.0370130501687527,-0.342139422893524
1333,-0.3167684674263,-0.108283698558807,-0.109092511236668,-0.274724274873734
1367,-0.104830361902714,-0.132401272654533,-0.153011217713356,-0.114450067281723
1400,0.00865434389561415,-0.0825343579053879,-0.102975070476532,-0.0035087582655251
1433,0.00563532114028931,0.00781774427741766,0.00333280535414815,0.00961904507130384
1467,-0.0299079511314631,0.0662891790270805,0.0732702240347862,-0.0185580234974623
1500,-0.00520679354667664,0.0617125481367111,0.069539450109005,-0.00881166383624077
1533,0.128080248832703,0.0252978783100843,0.0311948750168085,0.0754998177289963
1567,0.300819784402847,0.00365381222218275,0.0102536203339696,0.190673425793648
1600,0.348897516727448,0.0128964893519878,0.0187660213559866,0.232468113303185
1633,0.188230633735657,0.0312828533351421,0.0294001549482346,0.135916322469711
1667,-0.0809537470340729,0.0191110596060753,0.0098699564114213,-0.0496190041303635
1700,-0.265824168920517,-0.0396705120801926,-0.0449429526925087,-0.195069968700409
1733,-0.254766643047333,-0.106209889054298,-0.101928800344467,-0.204066157341003
1767,-0.116998970508575,-0.119243279099464,-0.112630166113377,-0.106630600988865
1800,-0.00687147909775376,-0.0631313249468803,-0.0633662194013596,-0.0152718536555767
1833,0.0116536244750023,0.0146787632256746,0.00608282024040818,0.00889034196734428
1867,-0.0148043083027005,0.0539294183254242,0.0455460548400879,-0.00511207571253181
1900,-0.0160351023077965,0.0383397080004215,0.0406219474971294,-0.00327501259744167
1933,0.0555966645479202,0.00355339027009904,0.0141274444758892,0.0403301231563091
1967,0.177293345332146,-0.00706887198612094,-0.000708961510099471,0.105109110474586
2000,0.226341843605042,0.0109929088503122,0.00795993767678738,0.130258649587631
2033,0.110853508114815,0.0276301838457584,0.0208634380251169,0.0693717896938324
2067,-0.0765646174550056,0.0170866008847952,0.0154938688501716,-0.0424950607120991
2100,-0.160480961203575,-0.017648933455348,-0.00831441860646009,-0.110266387462616
2133,-0.106386162340641,-0.0453959926962852,-0.0320548973977566,-0.0868575125932693
2167,-0.0238644331693649,-0.0329592674970627,-0.0316580757498741,-0.0210150722414255
2200,0.00857394840568304,0.0175136085599661,0.00370187731459737,0.0181941017508507
2233,0.00601258222013712,0.0676171258091927,0.0516657792031765,0.0186635963618755
2267,-0.000347042077919468,0.077894352376461,0.0684190690517426,0.0113087650388479
2300,-0.0081758014857769,0.0405808910727501,0.0374107323586941,0.0172164905816317
2333,-0.0174643974751234,-0.00677618943154812,-0.00289993267506361,0.0299325920641422
2367,-0.0029431339353323,-0.0104656219482422,9.21249302336946E-05,0.0446408279240131
2400,0.0630233213305473,0.0374629460275173,0.0523544251918793,0.0792391747236252
2433,0.147290751338005,0.0857711806893349,0.106377117335796,0.130205437541008
2467,0.165003702044487,0.0839547142386436,0.108364380896091,0.14449080824852
2500,0.096548393368721,0.0323308445513248,0.051044650375843,0.0957847535610199
2533,0.0190402492880821,-0.0267178043723106,-0.0179546345025301,0.0313596688210964
2567,-0.0104958768934011,-0.0482893437147141,-0.0444371215999126,-0.00211029034107924
2600,-0.00786623917520046,-0.024086806923151,-0.0209870338439941,-0.0085412971675396
2633,-0.000988125684671104,0.0112016201019287,0.013271139934659,-0.00819482747465372
2667,0.00242865062318742,0.0169994812458754,0.0166711788624525,-0.0105005260556936
2700,-6.11543582635932E-05,-0.0128520000725985,-0.0159667953848839,-0.0136313429102302
2733,-0.0103954551741481,-0.0454290397465229,-0.0468240678310394,-0.00772705022245646
2767,-0.0174649339169264,-0.0422637462615967,-0.0339343063533306,0.015904139727354
2800,-0.00197557196952403,-0.00225977879017591,0.0157041531056166,0.0525409653782845
2833,0.0273686498403549,0.0312254875898361,0.0510489419102669,0.0775797814130783
2867,0.0346045345067978,0.0184945091605186,0.0369214974343777,0.0672746598720551
2900,0.0132201425731182,-0.0258609279990196,-0.00979671441018581,0.0309133511036634
2933,-0.00578770600259304,-0.0542239621281624,-0.0449232086539268,-0.00145425787195563
2967,-0.0064355842769146,-0.0474350415170193,-0.0453981384634972,-0.0155353536829352
3000,-0.000886201800312847,-0.0230971798300743,-0.0220725052058697,-0.017490005120635
3033,-0.00112860195804387,-0.00166969280689955,0.00216779694892466,-0.0153968799859285
3067,-0.00540826329961419,0.00457577686756849,0.00484399776905775,-0.00910577736794949
3100,-0.00445561390370131,-0.00763478223234415,-0.0226841922849417,0.00134067540057003
3133,-0.00167462811805308,-0.0212352275848389,-0.0518697686493397,0.008787059225142
3167,-0.015590607188642,-0.0104882242158055,-0.0390970222651958,0.0103157041594386
3200,-0.0402981154620647,0.0232420898973942,0.0141755091026425,0.012533281929791
3233,-0.0466486886143684,0.0428983196616173,0.056171603500843,0.0137208923697472
3267,-0.038203701376915,0.0146897779777646,0.0447984710335732,-0.00124511716421694
3300,-0.0376527048647404,-0.0480740517377853,-0.0110009191557765,-0.0275513622909784
3333,-0.0367227643728256,-0.0927750989794731,-0.0638823434710503,-0.0349602662026882
3367,-0.0216148849576712,-0.081107571721077,-0.070172019302845,-0.0197874065488577
3400,-0.00286020012572408,-0.0208494178950787,-0.0296416264027357,-0.010319709777832
3433,0.00767108146101236,0.0469832867383957,0.0148973455652595,-0.0132788643240929
3467,0.00703861657530069,0.0709483548998833,0.0212636943906546,-0.0119556412100792
3500,-0.00503858318552375,0.0256838295608759,-0.0119891157373786,-0.00336112943477929
3533,-0.00567598361521959,-0.0448326580226421,-0.0453752502799034,0.0111373905092478
3567,0.0535799115896225,-0.0589028783142567,-0.0363063775002956,0.0507571175694466
3600,0.163514897227287,0.000580644584260881,0.0159118641167879,0.114268392324448
3633,0.194877073168755,0.0594577752053738,0.0620959252119064,0.125358566641808
3667,0.0436670780181885,0.0459066815674305,0.050129123032093,0.0163616165518761
3700,-0.171534836292267,-0.0288318134844303,-0.0200406070798635,-0.130937859416008
3733,-0.234310001134872,-0.0911860913038254,-0.101443856954575,-0.168235301971436
3767,-0.127420544624329,-0.0816874951124191,-0.145574852824211,-0.091028593480587
3800,-0.0115627162158489,-0.00762920314446092,-0.125022694468498,-0.0149305332452059
3833,0.0191774349659681,0.0685007497668266,-0.0487363785505295,0.00407152157276869
3867,-0.0030577180441469,0.0885442271828651,0.0322279892861843,-0.00133895874023438
3900,-0.00643329555168748,0.0499484501779079,0.0702598541975021,0.00791473314166069
3933,0.068914994597435,0.000780200876761228,0.0643864572048187,0.0496190041303635
3967,0.204038962721825,-0.0110518457368016,0.04428606107831,0.114637173712254
4000,0.241519153118134,0.0180361736565828,0.0279241539537907,0.128646180033684
4033,0.0223527438938618,0.0441039577126503,0.00531206140294671,-0.0074126236140728
4067,-0.351900935173035,0.0168029293417931,-0.039543341845274,-0.253639400005341
4100,-0.549653232097626,-0.0629137456417084,-0.100867360830307,-0.400257647037506
4133,-0.409717381000519,-0.129932627081871,-0.140765756368637,-0.316085785627365
4167,-0.134947404265404,-0.119349852204323,-0.115076631307602,-0.120782367885113
4200,0.0164296682924032,-0.0391380749642849,-0.0273030251264572,-0.00345239602029324
4233,0.017098892480135,0.0429449565708637,0.0625107735395432,0.000560760439839214
4267,-0.00989489164203405,0.0769148766994476,0.0976478457450867,-0.0183208454400301
4300,0.0549713037908077,0.0693366006016731,0.0765938684344292,0.0295512173324823
4333,0.243440344929695,0.048924632370472,0.0386638604104519,0.15796622633934
4367,0.414557576179504,0.0267238114029169,0.0153840053826571,0.270754039287567
4400,0.345829665660858,0.00445218058302999,0.0080680837854743,0.229311540722847
4433,0.0183887593448162,-0.0103962421417236,-2.9754635761492E-05,0.0120254503563046
4467,-0.315237402915955,-0.0249183624982834,-0.0264859180897474,-0.234479978680611
4500,-0.410815328359604,-0.0616616196930408,-0.0753896683454514,-0.332337260246277
4533,-0.27066895365715,-0.110445201396942,-0.122467510402203,-0.24177759885788
4567,-0.080728180706501,-0.119117110967636,-0.12453231215477,-0.0858704596757889
4600,0.0121000735089183,-0.059992928057909,-0.0648661106824875,-0.00272541050799191
4633,0.00951002817600965,0.0246959179639816,0.0178700909018517,-0.00699033681303263
4667,-0.00613415474072099,0.0621468499302864,0.063447043299675,-0.0189908966422081
4700,0.0454280823469162,0.0238696560263634,0.0472130253911018,0.0279736500233412
4733,0.181198716163635,-0.044611643999815,-0.00472927046939731,0.124961748719215
4767,0.286464661359787,-0.0769170224666595,-0.0478743501007557,0.18153877556324
4800,0.204317346215248,-0.058063168078661,-0.0580929219722748,0.105361737310886
4833,-0.0415928363800049,-0.0234455093741417,-0.0443922057747841,-0.0746106132864952
4867,-0.242896690964699,-0.0124963745474815,-0.0357949696481228,-0.219570904970169
4900,-0.256188213825226,-0.0390621162950993,-0.0538913682103157,-0.233907207846642
4933,-0.13917663693428,-0.0755301415920258,-0.0848705321550369,-0.148697942495346
4967,-0.0299712959676981,-0.0737204030156136,-0.0877331271767616,-0.0569595284759998
5000,0.0106012169271708,-0.0265557263046503,-0.0468160584568977,-0.0139892566949129
5033,0.00878172367811203,0.0159533489495516,0.00134754180908203,-0.00737314159050584
5067,-0.000365368236089125,0.00667333556339145,0.00953750591725111,-0.000587367976550013
5100,-0.00817180052399635,-0.0435074344277382,-0.0252319313585758,0.0185829158872366
5133,-0.00735740410163999,-0.0781233757734299,-0.0567146241664886,0.0379345864057541
5167,0.0272585637867451,-0.0569980107247829,-0.0389439575374126,0.0529958680272102
5200,0.0993318259716034,0.00396294565871358,0.0230342373251915,0.0746229141950607
5233,0.148713365197182,0.059942290186882,0.0795907899737358,0.0928473398089409
5267,0.1185507401824,0.0792019814252853,0.0862385258078575,0.0748701021075249
5300,0.0457062013447285,0.0515933930873871,0.0413595214486122,0.0286894775927067
5333,0.00180822005495429,-0.00434431992471218,-0.0143886553123593,0.00334510765969753
5367,-0.00489647965878248,-0.0431280620396137,-0.0355995632708073,0.00856361351907253
5400,-0.00175287714228034,-0.0314816944301128,-0.0134037481620908,0.0124563202261925
5433,0.00262674083933234,0.0156585201621056,0.0222036838531494,0.00505285244435072
5467,0.0067153568379581,0.040708351880312,0.0322830639779568,0.000607967318501323
5500,0.00373962498269975,0.00385708780959249,0.00296788197010756,0.00694456044584513
5533,-0.00460864277556539,-0.0547831505537033,-0.0356749519705772,0.0229419693350792
5567,-0.00754902325570583,-0.0590373463928699,-0.0366617180407047,0.0443163886666298
5600,-0.00372687540948391,0.000719261122867465,0.0048826215788722,0.0610977113246918
5633,-0.00923607870936394,0.0562499947845936,0.0401046760380268,0.0546850152313709
5667,-0.0334655605256557,0.0428285114467144,0.0251206383109093,0.0184401497244835
5700,-0.0528217926621437,-0.0320823639631271,-0.0273766964673996,-0.0181022640317678
5733,-0.0404532328248024,-0.092636339366436,-0.0642361119389534,-0.0252010319381952
5767,-0.0110430661588907,-0.0719557255506516,-0.0494609326124191,-0.015742776915431
5800,0.0049492297694087,0.00787224713712931,0.00146112428046763,-0.0119496332481503
5833,0.00528945913538337,0.060300774872303,0.0408136360347271,-0.0113674160093069
5867,0.00168451655190438,0.0383278355002403,0.0336164459586143,-0.00779600068926811
5900,-0.00668157869949937,-0.0218450538814068,-0.0120208729058504,-0.00328016257844865
5933,-0.0212892815470695,-0.0564446896314621,-0.050703901797533,0.00406036339700222
5967,-0.0238810274749994,-0.0429742820560932,-0.044303797185421,0.021555233746767
6000,0.000564211572054774,-0.0081600658595562,-0.00293970084749162,0.0463036485016346
6033,0.0262357760220766,0.0139586441218853,0.0306055042892694,0.0568920075893402
6067,0.0217749401926994,0.0128877628594637,0.0317082852125168,0.0404597297310829
6100,0.00531835574656725,0.00267891888506711,0.0126049509271979,0.014578627422452
6133,0.00539277773350477,0.00680065108463168,-0.0024796484503895,-0.00052499765297398
6167,0.0116180591285229,0.0278477650135756,-0.00110163679346442,-0.00766611052677035
6200,0.00818867608904839,0.0409200675785542,0.0135509483516216,-0.0145125379785895
6233,0.00171566591598094,0.0300262905657291,0.0237879734486341,-0.0147225372493267
6267,-0.00100103614386171,-0.00158386211842299,0.00584993325173855,-0.00313882809132338
6300,-0.00423848023638129,-0.0482518635690212,-0.0411734096705914,0.00927886925637722
6333,-0.0103605333715677,-0.0828721076250076,-0.0751047059893608,0.01421785261482
6367,-0.0110570313408971,-0.0624735802412033,-0.050572007894516,0.0239026993513107
6400,0.00177417381200939,0.00833029672503471,0.0201404578983784,0.0467874482274055
6433,0.0141703058034182,0.0725519582629204,0.0778670236468315,0.0576868019998074
6467,0.00505859265103936,0.0843469649553299,0.0795238465070724,0.031394861638546
6500,-0.0113332094624639,0.0406609997153282,0.0314014405012131,-0.00735769234597683
6533,-0.00769525719806552,-0.0210358146578074,-0.0216340534389019,-0.0207301136106253
6567,0.00451379967853427,-0.0447372421622276,-0.0343543030321598,-0.0147531498223543
6600,0.000813352991826832,-0.0120427599176764,-0.00331964460201561,-0.0122511852532625
6633,-0.0123481024056673,0.0329011902213097,0.0323086716234684,-0.0112798688933253
6667,-0.0179625730961561,0.039376400411129,0.0335510708391666,-0.00057077402016148
6700,-0.0166497211903334,0.00759401265531778,0.000220012647332624,0.0159770958125591
6733,-0.00497909169644117,-0.0206185337156057,-0.0272212009876966,0.0305013637989759
6767,0.0423927083611488,-0.00692696496844292,-0.00962233450263739,0.0532550774514675
6800,0.113511651754379,0.0438111312687397,0.0416281707584858,0.0892333015799522
6833,0.103021621704102,0.0808765441179276,0.0702070668339729,0.0835361480712891
6867,-0.0717541128396988,0.0536157079041004,0.0315811149775982,-0.0296092964708805
6900,-0.285722434520721,-0.0356494896113873,-0.0578883588314056,-0.183364376425743
6933,-0.316150218248367,-0.117106527090073,-0.123251140117645,-0.221793636679649
6967,-0.159136921167374,-0.108615577220917,-0.0985111594200134,-0.126874059438705
7000,-0.0140057969838381,-0.0106394290924072,-0.00242214184254408,-0.029563520103693
7033,0.0128269931301475,0.0869730934500694,0.0811038464307785,-0.00249996175989509
7067,-0.00247310381382704,0.109958112239838,0.101124703884125,0.00104684825055301
7100,0.0710350871086121,0.0665410980582237,0.0792610570788383,0.0487503968179226
7133,0.264568895101547,0.0136489383876324,0.0565988980233669,0.154977306723595
7167,0.423173397779465,-0.00168542843312025,0.0477417409420013,0.249552130699158
7200,0.341647267341614,0.024000832810998,0.0470663979649544,0.215749725699425
7233,0.0144795291125774,0.0513300374150276,0.0389283634722233,0.0166245456784964
7267,-0.335662990808487,0.0293496586382389,-0.00163950910791755,-0.233074367046356
7300,-0.466173589229584,-0.0567069016396999,-0.0823880210518837,-0.356022268533707
7333,-0.329310953617096,-0.150381654500961,-0.160540714859962,-0.282236188650131
7367,-0.105928175151348,-0.165079593658447,-0.168767869472504,-0.120640456676483
7400,0.00838247500360012,-0.0852979645133018,-0.0912969559431076,-0.0250167828053236
7433,0.00436760159209371,0.0122815119102597,0.0101861003786325,-0.0214542392641306
7467,-0.00426447950303555,0.051603551954031,0.0603368245065212,-0.0268941856920719
7500,0.0702615603804588,0.023014210164547,0.0377121418714523,0.0190072041004896
7533,0.21206870675087,-0.0377840958535671,-0.0254925712943077,0.0939133539795876
7567,0.276732742786407,-0.0846406444907188,-0.0817126780748367,0.113393202424049
7600,0.116797924041748,-0.0883264988660812,-0.0980768576264381,0.00271081924438477
7633,-0.208123132586479,-0.0630273297429085,-0.0780724510550499,-0.203015878796577
7667,-0.446263551712036,-0.0514254532754421,-0.0629286244511604,-0.360709756612778
7700,-0.424412220716476,-0.0759306848049164,-0.0851536244153976,-0.359805375337601
7733,-0.22353059053421,-0.110392779111862,-0.119864836335182,-0.227089107036591
7767,-0.042954109609127,-0.103409379720688,-0.11250028014183,-0.0819279700517654
7800,0.0228986591100693,-0.0451871380209923,-0.0538461655378342,-0.01357526704669
7833,0.00943257752805948,0.0102486135438085,0.00617079669609666,-0.0158303249627352
7867,-0.0135399326682091,0.0166427846997976,0.0231825802475214,-0.025777243077755
7900,0.0293156839907169,-0.00672333175316453,0.00577740604057908,0.0112498281523585
7933,0.181433290243149,-0.011663674376905,-0.00796837732195854,0.106555074453354
7967,0.340394616127014,0.0151657806709409,0.00483999215066433,0.204005792737007
8000,0.299449056386948,0.0468350127339363,0.0377384647727013,0.194880843162537
8033,0.019308989867568,0.0568950138986111,0.0629007294774055,0.0328482612967491
8067,-0.263586699962616,0.0382384285330772,0.0474128685891628,-0.163414478302002
8100,-0.30975279211998,-0.00299813714809716,-0.0116171827539802,-0.223352611064911
8133,-0.152851715683937,-0.0398087725043297,-0.0636830776929855,-0.132883921265602
8167,-0.00217305403202772,-0.0335922688245773,-0.0526552647352219,-0.0213011745363474
8200,0.0318230129778385,0.0185505859553814,0.0120556345209479,0.0214974395930767
8233,-0.00534224510192871,0.071221224963665,0.0691367611289024,0.0119968401268125
8267,-0.0308992955833673,0.0813571959733963,0.0782063454389572,0.00647678319364786
8300,0.0213218089193106,0.0518027506768703,0.0499667599797249,0.0455308929085732
8333,0.172802984714508,0.0211870912462473,0.0211838725954294,0.132993206381798
8367,0.322322279214859,0.0189185850322247,0.0186876282095909,0.218280017375946
8400,0.291366994380951,0.0360485278069973,0.0394982807338238,0.212746798992157
8433,0.0479603819549084,0.0414028652012348,0.0536523312330246,0.0766957253217697
8467,-0.208484396338463,0.0120158661156893,0.0283688995987177,-0.102736748754978
8500,-0.272798240184784,-0.0473946295678616,-0.0344168171286583,-0.182678610086441
8533,-0.158773511648178,-0.0943000242114067,-0.0863618403673172,-0.12849597632885
8567,-0.0277274940162897,-0.0798937752842903,-0.078278012573719,-0.0360666252672672
8600,0.0240939594805241,-0.0111168622970581,-0.0161191448569298,0.0094121927395463
8633,0.0157894846051931,0.0508136935532093,0.0434888377785683,0.0100456234067678
8667,-0.00909722968935966,0.058121033012867,0.0526632741093636,0.00317630730569363
8700,-0.012083743698895,0.0174445137381554,0.0162719246000051,0.0136748300865293
8733,0.0506739318370819,-0.024250814691186,-0.0214688293635845,0.0520568788051605
8767,0.158731728792191,-0.0271137692034245,-0.0229060631245375,0.107237428426743
8800,0.195635810494423,0.00310792890377343,0.00963678304105997,0.131040558218956
8833,0.0937956124544144,0.0285759661346674,0.0373450741171837,0.0773643478751183
8867,-0.0535803511738777,0.0186399929225445,0.0224308483302593,-0.0202094074338675
8900,-0.116361528635025,-0.0241551846265793,-0.0300727821886539,-0.0742286667227745
8933,-0.0820828378200531,-0.0629385635256767,-0.0710785314440727,-0.0575134232640266
8967,-0.0251361783593893,-0.0581924170255661,-0.058202501386404,-0.0184447281062603
9000,0.00278497347608209,-0.00849974062293768,-0.0024714944884181,0.00177469244226813
9033,0.00429473491385579,0.0406096465885639,0.0429222099483013,0.00400257064029574
9067,0.000974410679191351,0.0398184284567833,0.0358780845999718,0.0037834164686501
9100,0.00407189689576626,-0.00421163998544216,-0.0111494064331055,0.00861768703907728
9133,0.0128678251057863,-0.0335738882422447,-0.0420164093375206,0.0207069404423237
9167,0.0266663059592247,-0.0106179714202881,-0.0190072041004896,0.0442345626652241
9200,0.0432615429162979,0.0399929508566856,0.0355572216212749,0.07044667750597
9233,0.0431190840899944,0.0639759004116058,0.0676063969731331,0.068598173558712
9267,0.012587659060955,0.0331624709069729,0.0465485528111458,0.0290084816515446
9300,-0.0210119970142841,-0.031402301043272,-0.0100376131013036,-0.00994634535163641
9333,-0.0263770390301943,-0.077488087117672,-0.053959459066391,-0.0190698616206646
9367,-0.0115439044311643,-0.0671771690249443,-0.0515248738229275,-0.0156346317380667
9400,0.00181177840568125,-0.0147294029593468,-0.0144455898553133,-0.016662023961544
9433,0.00620809756219387,0.0282754879444838,0.0174726955592632,-0.0141211496666074
9467,0.00327932205982506,0.0229471176862717,0.0149750225245953,-0.00455789547413588
9500,-0.00292580691166222,-0.0236918423324823,-0.0178470592945814,0.00486888876184821
9533,-0.00813086610287428,-0.0618748366832733,-0.0448712818324566,0.0153036108240485
9567,-0.00981307588517666,-0.0478458851575851,-0.0310310814529657,0.0327464081346989
9600,-0.0120203010737896,0.00481932144612074,0.0152867306023836,0.0477830842137337
9633,-0.0270597320050001,0.0427988283336163,0.0451908595860004,0.0358159989118576
9667,-0.0553697496652603,0.0286351889371872,0.021185303106904,-0.00572347594425082
9700,-0.0702233240008354,-0.0286193117499352,-0.0400949493050575,-0.0392930023372173
9733,-0.0507062114775181,-0.076222151517868,-0.0811999812722206,-0.037104319781065
9767,-0.0139715541154146,-0.0642648637294769,-0.0630682408809662,-0.0184681881219149
