Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
33,0.270434468984604,0.172992154955864,0.200425580143929,0.257480204105377
67,0.168536230921745,0.196274012327194,0.192206338047981,0.167041927576065
100,0.0573916770517826,0.149945691227913,0.112120427191257,0.0327111631631851
133,0.0561771020293236,0.0413748733699322,0.0288936346769333,0.0744803249835968
167,0.0376022309064865,0.0794778093695641,0.0666051656007767,0.0970117971301079
200,0.00845574121922255,0.0495018474757671,0.0553166344761848,0.0494338236749172
233,0.00581305520609021,0.0920798406004906,0.167477190494537,0.0289516169577837
267,0.0148774636909366,0.157168194651604,0.191114649176598,0.0487212687730789
300,0.0244132727384567,0.128679126501083,0.112030141055584,0.0267847124487162
333,0.0682351365685463,0.089669443666935,0.171318054199219,0.0637163743376732
367,0.225390017032623,0.0812483429908752,0.208953633904457,0.188448205590248
400,0.347711026668549,0.0551921278238297,0.12022265791893,0.298192381858826
433,0.269630938768387,0.119867458939552,0.157266527414322,0.261983513832092
467,0.0394344553351402,0.181964516639709,0.236302226781845,0.099433571100235
500,0.197397485375404,0.168752580881119,0.167463228106499,0.135467365384102
533,0.210778847336769,0.105013534426689,0.0618116483092308,0.169204115867615
567,0.0925437062978745,0.0968206524848938,0.131279692053795,0.102464951574802
600,0.00203519780188799,0.0561908334493637,0.0772215202450752,0.0332963392138481
633,0.0128707410767674,0.0423130095005035,0.0835648626089096,0.0164324920624495
667,0.0163321942090988,0.0902098566293716,0.176999971270561,0.00961661245673895
700,0.0339186266064644,0.0557345896959305,0.130859389901161,0.0350143313407898
733,0.0918165668845177,0.0875727459788322,0.0407360233366489,0.0609422437846661
767,0.215662732720375,0.106278240680695,0.063046433031559,0.129657819867134
800,0.291673481464386,0.0385053157806396,0.0255576446652412,0.229311749339104
833,0.199414938688278,0.132293835282326,0.16136746108532,0.227000847458839
867,0.035436674952507,0.242330625653267,0.241742357611656,0.133858501911163
900,0.205386564135551,0.228563532233238,0.21686215698719,0.155149444937706
933,0.20417582988739,0.113405875861645,0.109550759196281,0.165538936853409
967,0.0897518247365952,0.0508190244436264,0.0541667826473713,0.0903944969177246
1000,0.00246461271308362,0.0237898379564285,0.0341894030570984,0.0186044871807098
1033,0.00844092294573784,0.0567486174404621,0.0782039761543274,0.0206840801984072
1067,0.0195507854223251,0.102867849171162,0.13212776184082,0.0193288698792458
1100,0.0460185296833515,0.0876141712069511,0.0886674523353577,0.026708597317338
1133,0.157609313726425,0.0912963673472404,0.164980471134186,0.0952975153923035
1167,0.325819611549377,0.111310511827469,0.181901156902313,0.189817130565643
1200,0.345388680696487,0.0713941976428032,0.0760865435004234,0.2158512622118
1233,0.165234640240669,0.0638697445392609,0.102461569011211,0.142257526516914
1267,0.327259659767151,0.194034084677696,0.178715378046036,0.240775465965271
1300,0.451790660619736,0.219664454460144,0.138395830988884,0.342184156179428
1333,0.318653762340546,0.139874070882797,0.109281823039055,0.286975711584091
1367,0.104916699230671,0.141475662589073,0.192943871021271,0.159965425729752
1400,0.0200081244111061,0.101135402917862,0.143396362662315,0.0594194158911705
1433,0.0125610241666436,0.0374037176370621,0.00609845854341984,0.0228896848857403
1467,0.0302673913538456,0.110730923712254,0.0993379950523376,0.0488552339375019
1500,0.0231262538582087,0.0675708130002022,0.0740872547030449,0.0150640849024057
1533,0.133334755897522,0.0773374512791634,0.0610346794128418,0.0755161494016647
1567,0.303463816642761,0.107600472867489,0.071417473256588,0.196948915719986
1600,0.349898755550385,0.0466134250164032,0.0199301298707724,0.259110540151596
1633,0.188274428248405,0.0766398161649704,0.0926284566521645,0.180868610739708
1667,0.0820218101143837,0.153037309646606,0.136715084314346,0.0762995257973671
