Time (ms),RB_Joint2,RB_Joint1,RB_Joint3
11400,-8.488524437,43.6369133,-14.88332367
11433,-18.41650963,205.9281464,-17.44003296
11467,-2.184960127,229.9199371,-12.20438576
11500,35.81433105,110.6000824,-5.449670792
11533,67.63162231,-7.530078888,2.3013978
11567,74.62028503,-45.80830002,17.91961479
11600,64.43914795,-32.34558868,46.38306046
11633,51.61573792,-23.84241295,74.16375732
11667,40.2287178,-41.08583832,61.65161133
11700,26.7926445,-66.58142853,-17.76562691
11733,6.321749687,-76.38391113,-110.2325897
11767,-21.3743248,-49.89207077,-112.8982086
11800,-44.09703064,19.77688026,-13.13937092
11833,-44.40869141,98.17829132,86.23690033
11867,-18.38423729,123.428215,98.5850296
11900,16.46212006,76.52243042,40.54724503
11933,34.43429184,12.28860188,-12.51625252
11967,29.87770653,-1.207918882,-19.32936478
12000,20.10882568,38.47636414,4.828294277
12033,13.33095741,67.08283234,28.02894402
12067,1.610968351,36.77626038,27.4789772
12100,-8.729083061,-35.35852051,-4.281606197
12133,-1.261911511,-98.35287476,-52.05679703
12167,10.24600029,-104.3535385,-75.63600159
12200,-5.931711674,-44.53132629,-37.99770355
12233,-51.88559723,28.8205986,48.16184616
12267,-90.76347351,50.39326859,113.1403046
12300,-83.7937088,14.36040401,91.79855347
12333,-43.23099518,-24.9282074,9.781273842
12367,-14.68886852,-18.51752853,-42.17962646
12400,-12.88815594,25.44805336,-24.88589478
12433,-15.57037258,60.55187988,22.92156601
12467,0.271807343,62.04256821,36.3307991
12500,33.17770767,39.29024887,-19.94193077
12533,63.96519852,10.74217892,-97.97389984
12567,74.03087616,-1.011209488,-107.959877
12600,56.4510994,12.66644859,-36.8401947
12633,22.53214264,25.28802299,40.53566742
12667,-8.24601841,8.599685669,55.55279541
12700,-25.74752426,-31.12783623,12.46236229
12733,-30.90889359,-61.46022797,-30.53780937
12767,-26.9908905,-51.62290955,-34.28450775
12800,-15.23719597,-6.905935764,-9.259584427
12833,2.868371964,29.72771454,12.74861526
12867,21.49695969,27.3915844,7.03430891
12900,28.89887238,-2.399240255,-25.87927818
12933,15.8255825,-31.15816116,-56.11997223
12967,-8.579707146,-44.56185913,-56.06864548
13000,-21.32883453,-41.22189713,-30.23321724
13033,-15.43349552,-20.65182686,-2.788356304
13067,-6.38137722,9.326280594,10.63275909
13100,-5.225606441,23.45145226,10.48994064
13133,-5.597202778,3.518844843,2.726474762
13167,-0.503350794,-34.62926102,-7.799119949
13200,2.656704426,-55.87429047,-17.12314606
13233,-5.370884895,-41.3196373,-25.68594933
13267,-19.0392189,-12.72873974,-38.039608
13300,-28.41775131,-4.889663696,-51.7191124
13333,-33.8595314,-7.496269226,-55.73218918
13367,-35.96954727,21.79827309,-44.97320557
13400,-28.85993958,88.24938202,-25.81227303
13433,-13.88727665,139.6872559,-7.862435818
13467,-0.785096049,126.4698334,2.521978855
13500,8.184240341,55.81548309,2.830259323
13533,21.56918907,-27.63603592,-6.426148891
13567,40.2950058,-74.32419586,-20.23766136
13600,41.36010361,-48.79213715,-28.95895958
13633,2.874723911,30.34079361,-25.09013557
13667,-55.39901352,90.5578537,-11.31642723
13700,-89.95661163,89.73535919,-0.775465488
13733,-81.19007874,56.63797379,-6.353509903
13767,-39.4590416,32.7767067,-25.02220917
13800,11.68121052,24.53417397,-37.87255859
13833,44.46985626,15.11568642,-33.35725784
13867,42.30175018,-0.614512086,-21.29010773
13900,17.52532387,-5.459506512,-16.09728813
13933,-2.73067522,12.469944,-19.12825012
13967,-13.34458351,35.60850525,-23.18379402
