Time (ms),RB_End_Effecter,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
0,-0.916668525497424,10.1581076470985,15.8639236233406,25.8455099506621
33,-0.918724590323905,10.0773513633612,15.9199923717819,25.9348187867218
67,-0.944075589347231,10.1752148650089,16.0224495685853,25.9442073940532
100,-0.983771190548237,10.4463420788352,16.1840661913281,25.8960007964963
133,-0.937704600916588,10.7499368694935,16.3765920465211,25.9271369841723
167,-0.601343201604923,10.9676948389219,16.5477759374316,26.2165812033361
200,0.144499582632194,11.0653557235561,16.6420832208058,26.8140329193669
233,1.06326662842235,11.0487685811335,16.613207582292,27.483651278883
267,1.67343818793854,10.9060818722166,16.4315420036315,27.8490196904003
300,1.7456507343789,10.5973284022518,16.0895600436124,27.7818765308123
333,1.50701340024552,10.0914411036031,15.6078928974435,27.5218123299473
367,1.28973746860409,9.42178519599916,15.0424539289564,27.3552913126281
400,1.19755651328247,8.71073022946529,14.4776070769468,27.3313757789227
433,1.16634979274477,8.10861476874024,13.9918122341982,27.3350458457275
467,1.14270260223026,7.70160548484084,13.6204605920689,27.2694473458158
500,1.10766028335755,7.49063783449818,13.3472834092506,27.1026011881849
533,1.0193655314721,7.41092640029487,13.1176996384119,26.8355587292237
567,0.837622861217125,7.33430213365425,12.8620115745119,26.4831090357286
600,0.581574612608518,7.11299994181515,12.5265037454955,26.0705798979005
633,0.263691568906016,6.68378706245552,12.0980119184956,25.6032940576732
667,-0.160640490756419,6.11763381496566,11.6085364707507,25.0597446886458
700,-0.654773979636597,5.55919704318649,11.123951150858,24.4818401250718
733,-1.04454765655329,5.13720543833608,10.7214865827587,23.998103716151
767,-1.21010106599286,4.91734781502633,10.4593737219442,23.6983130323367
800,-1.21267095849545,4.89169095861629,10.3544171965475,23.5562588202406
833,-1.19794674084848,4.9913840301185,10.3813103131527,23.4836153783293
867,-1.24596204203788,5.13411831725255,10.4923317334685,23.4225646332834
900,-1.27888652721203,5.27500219517472,10.6439014259981,23.4046288668295
933,-1.08960126386195,5.41443504449173,10.8101598334256,23.5466682498113
967,-0.558962957077503,5.56977849765613,10.9755324605772,23.926593317946
1000,0.110243657845894,5.73648682787732,11.1192448783052,24.3966205137589
1033,0.487105516459152,5.87351546385367,11.2125268150899,24.6304998962681
1067,0.310264019266225,5.93490792698212,11.2367695440839,24.4417754735559
1100,-0.2618909568992,5.92154222432949,11.2067476967157,23.9661056044868
1133,-0.824473040993444,5.89430733234451,11.1724521636908,23.5038941145929
1167,-1.11098981085866,5.92682467547868,11.1945776302775,23.2488618434875
1200,-1.15970975471639,6.06646873065735,11.3163952938682,23.1848974718078
1233,-1.14560817912761,6.33258323468841,11.5491611296515,23.1970793340862
1267,-1.16455581567816,6.70637677366953,11.8691498191733,23.2139720086654
1300,-1.15189309186692,7.13098910439082,12.2255968079019,23.2717374154735
1333,-0.912575738397197,7.53777011432542,12.5586024953052,23.5095788408833
1367,-0.330257554421791,7.85560984603875,12.8148811986164,24.0121468126957
1400,0.346338013714137,8.01483725701471,12.9573714511092,24.5731837239504
1433,0.603857020984484,7.98993372031204,12.977202452243,24.7734764256737
1467,0.179422322627767,7.83753066356476,12.9021705738362,24.4044208425401
1500,-0.655629347610204,7.64823459116124,12.7864773806266,23.6935673359369
1533,-1.38247545603691,7.48092918118268,12.6877295247273,23.0563003421199
1567,-1.71857989858066,7.38384709054548,12.6515120282182,22.7170993274342
1600,-1.75815027577353,7.40969911528561,12.7047693855223,22.6136841182664
1633,-1.72363880434447,7.56766784564955,12.8489447583851,22.5863372598326
1667,-1.72651849899293,7.81485991306858,13.0591268777166,22.5733208040863
1700,-1.71753868466386,8.09187911854222,13.2919830773299,22.6517349135273
1733,-1.53850978757841,8.33424255400581,13.4960751764632,22.9534559327609
1767,-1.08791479483638,8.47599180896782,13.6290905683443,23.5087530827761
1800,-0.512582429576025,8.48733218099263,13.677515275817,24.129177839531
1833,-0.0993680226137242,8.41456632945365,13.6559471212183,24.5333077186908
1867,0.0436741262687286,8.33668166291961,13.5856287347903,24.6194030827039
1900,0.0316448535920277,8.27287275449284,13.4787284004602,24.5153655342757
1933,-0.0054413151891695,8.17854974886015,13.3437236998627,24.3909434030251
1967,-0.027268606254279,8.02868691058385,13.201330640502,24.3162098630664
2000,-0.0441947529607575,7.87221878549973,13.0867679961178,24.2762116084132
2033,-0.0634958950589121,7.80617937597358,13.027909837056,24.2467504444398
2067,-0.0783914472175362,7.91213433066542,13.020465710779,24.2273093965543
2100,-0.0861585323910261,8.18489860481816,13.0319424878431,24.2298347899588
2133,-0.0925501420756974,8.49071878576599,13.032845738694,24.2608899311296
2167,-0.0946451868694708,8.67403622473999,13.0194443442228,24.3142468622615
2200,-0.0771594237544833,8.72001126886604,13.012167091846,24.3807880425367
2233,-0.0401638712587912,8.72843689602665,13.0425861619188,24.4550305797603
2267,-0.00981048389538008,8.78873898030957,13.138479217532,24.5225491738446
