Time (ms),RB_Joint2,RB_Joint1,RB_Joint3
1700,66.45068359,121.4332199,78.5855484
1733,67.34366608,121.0412827,77.64707947
1767,66.97229767,119.2421494,75.10315704
1800,64.61945343,117.1884003,72.34657288
1833,61.53720474,116.7492142,70.83175659
1867,59.80302048,118.9040298,70.85054016
1900,60.36663437,122.3577728,71.62046814
1933,62.60336304,124.6650772,72.18643951
1967,64.82835388,124.9795914,72.1866684
2000,65.64762878,124.5863419,71.83023834
2033,65.35133362,124.9188309,71.34281158
2067,65.60015106,125.9312439,70.67650604
2100,67.72640228,126.2505798,69.64451599
2133,70.79035187,124.6889801,68.21305084
2167,72.02436066,121.7931061,66.65193176
2200,70.53424835,119.4296112,65.32846069
2233,68.04185486,118.6853943,64.4292984
2267,66.15686035,119.2228088,63.99536896
2300,65.29099274,120.3331909,64.04312897
2333,65.35648346,121.3280258,64.45129395
2367,66.0639267,121.4599304,64.86373901
2400,66.85335541,120.5196991,64.86576843
2433,67.2594986,119.3145828,64.29123688
2467,67.48718262,118.9137268,63.35433578
2500,67.77420807,119.2192841,62.38997269
2533,67.45063782,119.0417252,61.52077103
2567,65.85464478,118.0479507,60.67604065
2600,63.65318298,117.3977661,59.78564835
2633,61.98945236,117.9150314,58.88135147
2667,61.19132996,119.0785446,58.1120491
2700,61.04553986,120.0009842,57.550354
2733,61.36198807,120.2102356,57.01657486
2767,61.93047333,119.7773285,56.31484222
2800,62.55376053,119.1665039,55.46486282
2833,62.92427826,118.7619476,54.61099243
2867,62.55901337,118.8257141,53.87960815
2900,61.51947403,119.4162674,53.28707123
2933,60.33935928,119.9710312,52.78029633
2967,59.27869415,120.0241241,52.45569611
3000,58.59916306,120.1600342,52.57199478
3033,58.63196182,121.0989685,53.23881149
3067,59.31621933,122.30336,54.25613785
3100,60.18066025,122.4657288,55.25249481
3133,60.77378082,121.1893616,55.97267914
3167,60.97564697,119.5079803,56.46448135
3200,61.00235367,118.5972595,56.90335846
3233,61.18534851,118.704834,57.46277237
3267,61.6382103,119.470047,58.2924614
3300,61.99887848,120.0645218,59.21081924
3333,61.92181778,119.3755035,59.73457336
3367,61.75255966,117.4448395,59.74450302
3400,62.00375366,116.0781784,59.68387222
3433,62.41702271,117.2239151,59.96668243
3467,62.13880539,121.1312485,60.66796875
3500,60.74035263,125.722374,61.71435165
3533,58.77381134,127.9211121,62.69172287
3567,57.09709167,126.5966568,62.94989777
3600,56.04188156,123.892067,62.54973221
3633,55.69411087,123.1681061,62.23089218
3667,55.76499939,125.3257751,62.44561768
3700,55.68791199,128.0718689,63.01891708
3733,55.61571503,128.9500885,63.45307159
3767,55.82397842,127.7307358,63.40860748
3800,56.05805969,125.9529343,63.10621643
3833,55.91064835,125.2301102,63.13037109
3867,55.00763702,125.9846573,63.88457489
3900,53.10551834,127.4600449,65.29363251
3933,50.75343323,128.3347473,66.81578064
3967,49.01473236,127.6193008,67.95935822
4000,48.27438354,125.8105392,68.66177368
4033,48.30006409,124.6926956,68.99409485
4067,48.69856262,125.2825394,69.01931763
4100,48.97348022,126.6134186,68.85088348
4133,48.85808182,127.0293579,68.62334442
4167,48.49116898,126.1905899,68.56285858
4200,48.25789642,125.33284,68.95465851
4233,48.40240479,125.6714783,69.76404572
4267,48.75946045,126.9606323,70.5
4300,48.9730835,127.8887863,70.76544952
4333,48.81322861,127.4928436,70.66593933
4367,48.19903946,126.0163651,70.39150238
4400,47.31441879,124.6261826,69.96611023
4433,46.66626358,124.1787567,69.50911713
4467,46.63830566,124.5352478,69.17688751
4500,47.26298141,125.1926956,68.9031601
4533,48.41885757,125.9626083,68.64962006
4567,49.72430801,126.8442078,68.5565567
4600,50.45734024,127.6290207,68.62026978
4633,50.11767578,127.9536209,68.61739349
4667,48.96071243,127.6612625,68.48332214
4700,47.62781143,127.0228882,68.43888092
4733,46.57615662,126.6337128,68.66690063
4767,46.09902573,126.920723,69.08198547
4800,46.38539124,127.8248749,69.39006805
4833,47.26565552,129.0133057,69.26776886
4867,48.10797119,130.0430603,68.54719543
4900,48.21986008,130.3831787,67.46620941
4933,47.49069214,129.7052917,66.73156738
4967,46.45639038,128.2401581,66.80638123
5000,45.7322197,126.7363052,67.20050812
5033,45.53042603,126.0080261,67.10372925
5067,45.68153763,126.5214157,66.4298172
5100,45.94554901,127.9591675,65.75951385
5133,46.23141098,128.9626312,65.54177094
5167,46.60324097,128.3287506,65.62686157
5200,47.14420319,126.6376877,65.53330231
5233,47.78023529,125.7295761,65.01296234
5267,48.13997269,126.581604,64.29849243
5300,47.8625679,128.1410217,63.80644608
5333,47.01651764,128.5506134,63.60948181
5367,45.98322296,127.5731125,63.35624695
5400,45.18782806,126.9004898,62.77293015
5433,44.81746292,127.7531281,61.93552017
5467,44.76012802,129.2688904,61.1634903
5500,44.9264183,129.9919128,60.7453804
5533,45.38926315,129.7993317,60.68306732
5567,46.17729187,129.3757172,60.82204819
5600,47.02560806,128.9873505,61.00891495
5633,47.59430695,128.6199951,61.13099289
5667,47.91298294,128.3217621,61.20150757
5700,48.25800705,127.9012375,61.41549683
5733,48.74309158,127.2213745,62.03767776
5767,49.33673096,126.8399353,62.85478973
5800,49.79938889,127.2518463,62.95146942
5833,49.54170609,127.7206879,61.94911957
5867,48.48326492,127.2487335,61.0954628
5900,47.76804733,126.4500809,61.80283737
5933,48.65908813,126.8235397,63.87939835
5967,50.74718857,128.3762817,66.14376831
6000,52.60593796,129.557724,67.75215912
6033,53.49729919,129.6327057,68.46838379
6067,53.45367432,129.3373718,68.30229187
6100,53.03762817,129.0887604,67.32164001
6133,53.21300125,128.6467743,66.04295349
6167,54.69226456,128.3457184,65.66151428
6200,57.15278244,128.9471893,67.06891632
6233,59.54205704,130.433136,69.75860596
6267,61.30744934,131.7626801,72.0450058
6300,62.70900345,131.6937256,72.51219177
6333,64.00993347,129.9625092,71.46672821
6367,65.00585175,128.0955048,70.50910187
6400,65.37432098,127.9734268,70.61345673
6433,65.15245056,129.4550934,71.33561707
6467,64.80648804,130.9207306,71.5471344
6500,64.79881287,131.3400726,70.74691772
6533,65.2244873,130.5939636,70.03444672
6567,65.8762207,128.950882,70.99913025
6600,66.43834686,127.1859665,73.30990601
6633,66.61286163,126.3575439,74.80036926
6667,66.30708313,126.9133301,74.30263519
6700,65.69591522,128.1385498,72.99797058
6733,65.10176849,128.5398407,72.55326843
6767,64.94438171,127.2430801,72.96618652
6800,65.40670776,125.1500626,73.24398041
6833,66.06898499,124.3403168,73.00302887
6867,66.3146286,126.0071106,72.44529724
6900,66.06930542,128.9000244,71.87685394
6933,65.90462494,130.3540344,71.58839417
6967,66.32546997,129.0166168,71.56104279
7000,67.14261627,126.1804504,71.31027985
7033,67.66358948,124.4920807,70.48582458
7067,67.30438995,125.2478256,69.518013
7100,66.19355774,127.3524323,69.24642181
7133,65.22290039,128.797348,69.85357666
7167,65.07868195,128.5303802,70.72057343
7200,65.65286255,126.9775848,71.39912415
7233,66.49086761,125.3306274,72.04276276
7267,67.39653015,124.2529831,72.91277313
7300,68.65488434,123.2702713,73.59527588
7333,70.58531952,121.725296,73.00035095
7367,72.78395844,119.8826065,70.74169922
7400,74.23688507,118.7296829,68.09902191
7433,74.26287842,118.998642,66.91845703
7467,72.94090271,120.4794693,67.58764648
7500,70.92284393,122.1021576,68.90742493
7533,69.18689728,122.6794205,69.62635803
7567,68.44731903,122.0119553,69.39846802
7600,68.47505188,121.4803238,68.585289
7633,68.40530396,122.7121887,67.71125031
7667,67.7671051,125.2422943,67.11557007
7700,66.95088959,126.6774673,66.74442291
7733,66.51262665,125.8275223,66.35929871
7767,66.48484802,124.112381,65.99053955
7800,66.74765015,123.417244,65.83812714
7833,67.22413635,124.2283249,65.93683624
7867,67.61408234,125.8900452,66.21796417
7900,67.58903503,127.0489502,66.49913788
7933,67.3414917,126.3768997,66.43386078
7967,67.32835388,124.1974411,65.90242004
8000,67.49777222,122.666275,65.28477478
8033,67.49947357,123.2503281,65.04229736
8067,67.44107819,124.8293839,65.15906525
8100,67.84466553,125.2901917,65.21136475
8133,68.8082962,124.1889191,64.9591217
8167,69.70700836,122.8831787,64.55703735
8200,69.85064697,122.691452,64.24879456
8233,69.0295105,123.687851,64.25605774
8267,67.4457016,125.0473785,64.81401825
8300,65.41667938,125.8596344,65.85326385
8333,63.41575241,125.5238647,66.82640076
8367,62.01952362,124.2795563,67.28292084
8400,61.36288452,123.4157791,67.28206635
8433,61.11326218,123.9642029,67.06497955
8467,60.93249512,125.4461517,66.78272247
8500,60.71863174,126.4835358,66.49771118
8533,60.53163528,126.2462921,66.21226501
8567,60.24020386,125.2028885,65.93927765
8600,59.70394897,124.5878448,65.67431641
8633,59.23162079,125.0342865,65.35511017
8667,59.25696564,126.0279694,65.00522614
8700,59.7593956,126.7194214,64.71570587
8733,60.33144379,126.7819977,64.49761963
8767,60.72827911,126.4098358,64.4065094
8800,61.00477219,125.9431992,64.60512543
8833,61.17915344,125.6681976,65.14272308
8867,61.2480278,125.5815125,65.90800476
8900,61.46022034,125.2751617,66.64637756
8933,62.04385376,124.3792877,66.87143707
8967,62.69578171,123.1071548,66.43651581
9000,62.95773315,122.2146759,66.09455872
9033,62.87960434,122.3718109,66.54722595
9067,62.76899338,123.533783,67.49720764
9100,62.92182159,124.7373428,68.22309875
9133,63.7104454,124.7205276,68.41210938
9167,64.94765472,123.3599091,68.11654663
9200,65.80622864,122.0826797,67.50655365
9233,65.72281647,122.3191528,66.90646362
9267,64.76829529,123.8935242,66.71673584
9300,63.50751495,125.1975861,67.33063507
9333,62.52757645,124.8109131,68.72140503
9367,61.98757172,122.8619308,69.89754486
9400,61.65283203,120.9987259,69.55802155
9433,61.25136185,120.9892197,67.55246735
9467,60.94308853,123.0381775,65.42331696
9500,61.08632278,125.4141693,65.04322052
9533,61.59715271,126.117897,66.36906433
9567,62.10565186,125.0373917,67.84181976
9600,62.52986908,123.6654663,68.68748474
9633,63.20111465,122.9909821,69.17314911
9667,64.55949402,122.9110031,69.67797089
9700,66.68010712,123.2286072,70.12362671
9733,68.92364502,123.7470474,69.93537903
9767,70.2624054,123.7118988,68.83118439
9800,70.14840698,122.8719177,67.67835999
9833,68.84153748,122.7869644,67.78356171
9867,66.99801636,125.0858688,69.2742691
9900,65.34160614,128.8594818,70.76357269
9933,64.44434357,131.673233,70.82562256
9967,64.34725189,132.5384827,69.61540222
10000,64.457901,132.5970306,68.27326965
10033,64.1161499,133.5366669,67.42146301
10067,63.16126633,135.815094,67.01577759
10100,61.98870087,138.2152557,66.88794708
10133,61.35415649,138.9837799,67.0139389
10167,61.82588196,137.375473,67.30392456
10200,63.11694336,134.35849,67.54774475
10233,64.29611206,131.8290863,67.6869812
10267,64.71788788,131.0412598,67.86804199
10300,64.41457367,131.9387512,68.30949402
10333,63.82048035,133.2494965,69.05387878
10367,63.31551361,133.2896118,69.81194305
10400,62.79018021,131.6626892,70.2040863
10433,61.82256317,129.7785492,70.05828857
10467,60.20241928,129.2288666,69.50377655
10500,58.19073105,130.3912659,68.84656525
10533,56.59277725,132.5277252,68.18505096
10567,56.03414154,134.5231781,67.28020477
10600,55.978508,135.6268463,66.03046417
10633,55.30903625,135.8302307,64.75357056
10667,53.8326149,136.1299591,63.77849579
10700,52.57342148,137.9093781,63.13453293
10733,52.43935013,141.1490936,62.82023621
10767,53.30291748,144.2367859,63.01080322
10800,54.54442596,145.9609375,63.52965927
10833,55.62794113,146.5631866,63.66262817
10867,56.26125717,146.6492462,63.03709412
10900,56.54066086,146.0346527,62.15299225
10933,56.84231186,144.213089,61.89427185
10967,57.38563919,141.3708801,62.55781937
11000,57.83110809,138.3143005,63.98216629
11033,57.45541382,135.3005829,66.13951111
11067,56.19466019,131.3314667,68.44364166
11100,55.04140091,125.1584244,69.76981354
11133,54.8427124,117.4148712,70.07865143
11167,55.57024384,111.1444168,70.30013275
11200,56.64015198,108.8802567,70.69241333
11233,57.36734009,110.7344971,70.84646606
11267,57.46137619,114.9182053,70.67176819
11300,57.30838776,118.3016205,70.55199432
11333,57.48143768,118.1449814,70.72566986
11367,57.90748978,114.8087311,70.8294754
11400,57.9520874,113.0304489,70.47164154
11433,57.34159088,117.7178574,69.83725739
11467,56.72431946,126.7589951,69.30897522
11500,57.19592667,133.0458527,69.02362823
11533,59.11194229,134.1323395,68.94566345
11567,61.70470047,132.5438538,69.17705536
11600,64.08662415,131.0784454,70.14030457
11633,66.00064087,130.3874817,72.26926422
11667,67.52767944,129.4889526,75.08455658
11700,68.68255615,127.6484222,76.37937164
11733,69.3138504,125.0501938,73.90018463
11767,69.10401154,122.55616,69.03053284
11800,67.88890076,121.7240524,66.37363434
11833,66.16420746,123.8746185,68.15457153
11867,64.92831421,128.2692719,72.12276459
11900,64.938591,132.1031647,74.72690582
11933,66.02579498,133.3707733,74.82591248
11967,67.23420715,132.9224091,73.89248657
12000,68.01763916,133.2902374,73.53728485
12033,68.57479858,135.4875031,74.21437836
12067,68.90637207,137.7624359,75.40588379
12100,68.68219757,137.9392548,76.04631042
12133,68.32443237,135.4051971,75.12044525
12167,68.59806824,131.3823853,72.57585144
12200,69.00749969,128.448288,70.07804108
12233,68.20262146,128.4136353,70.0426712
12267,65.54845428,130.3696594,73.28883362
12300,62.15172195,131.7731934,77.5853653
12333,59.96221161,131.3270264,79.40873718
12367,59.26965714,130.1113129,78.23744965
12400,58.98295212,130.0925293,76.59676361
12433,58.41044617,131.8078461,76.5783844
12467,57.94492722,134.1293182,78.12486267
12500,58.42856598,135.9440155,79.0004425
12533,60.15677643,136.7486725,76.79540253
12567,62.69291306,136.6601563,72.46884918
12600,65.09217072,136.6812439,69.59807587
12633,66.45632172,137.5045929,70.01283264
12667,66.59430695,138.3671265,72.30045319
12700,65.90658569,138.0778961,73.71635437
12733,64.87780762,136.2919312,73.13127899
12767,63.84599304,133.9805603,71.68049622
12800,63.07841492,132.8504028,70.84564209
12833,62.83018112,133.5201569,71.06319427
12867,63.26964188,134.8322449,71.69555664
12900,64.26331329,135.3462677,71.53215027
12933,65.19623566,134.6723022,69.97026825
12967,65.31835175,133.2690582,67.79081726
13000,64.62425232,131.7015076,66.23236084
13033,63.89642715,130.5209198,65.77526855
13067,63.59535217,130.3247223,66.04647064
13100,63.47100067,131.1426849,66.4841156
13133,63.24697876,131.8881531,66.7457962
13167,63.09785461,131.3772736,66.66588593
13200,63.21342087,129.5795288,66.22585297
13233,63.27496719,127.6523132,65.52433777
13267,62.85536194,126.8248901,64.51345825
13300,62.00568771,126.8037338,62.98836517
13333,60.96084595,126.4989166,61.06551743
13367,59.74838257,126.303978,59.27288818
13400,58.56287384,127.9521332,58.0673027
13433,57.8243866,132.1872711,57.5520668
13467,57.63705826,137.2646179,57.54314041
13500,57.77204895,140.6185913,57.72019958
13533,58.18267441,140.9856567,57.73182678
13567,59.20999527,138.7761993,57.29179001
13600,60.86900711,136.0307007,56.38264847
13633,61.96733475,135.5233765,55.36119461
13667,61.06065369,138.053421,54.70997238
13700,58.27406693,141.5605774,54.60676575
13733,55.06354904,144.0357819,54.6582756
13767,52.86139679,145.336441,54.18319702
13800,52.43294525,146.2209015,52.99012756
13833,53.64014435,146.9720459,51.65835953
13867,55.39760208,147.2286072,50.76631165
13900,56.46025848,146.9310913,50.23901749
13933,56.56595612,146.8646393,49.6931572
13967,56.2782135,147.7624207,48.96380234
14000,55.67631912,149.2385406,48.14757156
14033,54.01372147,150.2790375,47.56468201
14067,51.12713242,150.3467407,47.64716721
14100,48.2121582,149.4793549,48.51960754
14133,46.43337631,147.8162689,49.9156456
14167,45.83839798,145.697937,51.69941711
14200,45.83888245,143.7801056,53.91444397
14233,45.89473724,142.30336,56.34146118
14267,45.72681808,140.9586334,58.53157425
14300,45.37049103,139.7372131,60.06833267
14333,45.10170746,138.7260437,60.79308319
14367,45.04263687,137.5107727,60.93188477
14400,44.98945999,136.1582947,60.93138123
14433,44.82478714,135.5419312,61.10332489
14467,44.71272659,136.0485077,61.4667778
14500,44.80376816,137.1075897,61.882061
14533,45.07121658,138.0852966,62.25157166
14567,45.29453659,138.8033447,62.62180328
14600,45.13434219,139.3275299,63.15098572
14633,44.36097717,139.5912018,63.926548
14667,42.96185303,139.3274841,64.81867218
14700,41.21218491,138.4146729,65.57420349
14733,39.75593567,137.0820313,66.00337219
14767,39.08692551,136.0606689,66.11712646
14800,38.98970795,136.2574005,66.12797546
14833,39.01046753,137.4691772,66.21521759
14867,39.09880829,137.8213348,66.33685303
14900,39.340271,132.6706238,66.30927277
14933,39.51091003,105.0900116,65.85998535
14967,39.4210701,55.71323395,64.74542236
