Time (ms),RB_End_Effecter,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
10667,-0.789516785323401,-24.2573295037322,-23.2469933281041,-2.96904504221456
10700,-0.778858475407152,-24.1045429011648,-22.9608162185888,-3.17764038686111
10733,-0.806061534991988,-24.4653655718344,-22.9856324177247,-3.53733176283561
10767,-0.849581449028063,-25.0061964449276,-23.1638225138254,-3.83416124231139
10800,-0.880516080742375,-25.3196405333608,-23.2640548477753,-3.91600062575542
10833,-0.885455763441866,-25.2525164078255,-23.1294905151225,-3.78473788477777
10867,-0.837601242276315,-24.8988773770594,-22.7784986509152,-3.50003524460031
10900,-0.654033456415118,-24.410197498781,-22.3622446999307,-3.05595657738399
10933,-0.235625246362952,-23.9430166513861,-22.0614132707681,-2.43810444996309
10967,0.442181794801918,-23.7077315256689,-22.031587998869,-1.74433282501795
11000,1.31699355623637,-23.8956836300441,-22.3849736728422,-1.12732587175008
11033,2.26688089227049,-24.5014517286403,-23.1456659584216,-0.650825362520397
11067,3.10630960105903,-25.234667092114,-24.1749786049097,-0.314760048955565
11100,3.66454345168908,-25.7099139687071,-25.173883202494,-0.121024826141223
11133,3.91758387908651,-25.7884691404256,-25.8538984498183,-0.0250321217606477
11167,3.97021749101995,-25.6448701463818,-26.139291980168,0.0276572999666536
11200,3.92971032337376,-25.5444678229822,-26.1781491836805,-0.00976296536654164
11233,3.85784601742896,-25.662968702048,-26.1702371514557,-0.225567134951591
11267,3.80369320363919,-25.9859570385045,-26.2049392157645,-0.583035666130271
11300,3.81320146560864,-26.2846206018234,-26.2479353316417,-0.901508366932466
11333,3.88475004781571,-26.3220245940367,-26.2359748726631,-1.0284689962725
11367,3.91162516257822,-26.1381779482644,-26.1510049557944,-1.01543214710576
11400,3.69581114106421,-26.0389571725706,-26.0306141359085,-1.1026128591456
11433,3.11115161658708,-26.2753015416996,-25.9461647171328,-1.49125782270103
11467,2.29766615234336,-26.7917093366446,-25.968877972885,-2.1171689143649
11500,1.59353317698464,-27.3396040243026,-26.1295715015673,-2.69892364728611
11533,1.22413343327899,-27.7691696701798,-26.4020686469286,-3.02361704114626
11567,1.15109749194039,-28.1060537966113,-26.740096527504,-3.11652124177716
11600,1.20465338163143,-28.4248387888709,-27.1153883579871,-3.13024063115259
11633,1.23053187606403,-28.7623356659675,-27.5016999464074,-3.17850194644494
11667,1.11211940708898,-29.0958565663256,-27.8600806956569,-3.32308765854918
11700,0.766776650524656,-29.3365280835378,-28.169341673562,-3.63926327092237
11733,0.214226690574998,-29.3984654279909,-28.4408931881904,-4.17276876957113
11767,-0.377235443650738,-29.3453855291113,-28.6871409489089,-4.81046582019186
11800,-0.822830684162654,-29.4107237712816,-28.9050532376781,-5.33470888548421
11833,-1.08857982450911,-29.7841528299639,-29.1026073936342,-5.6638515735747
11867,-1.25518600716558,-30.4191069268568,-29.307350699465,-5.89974427190878
11900,-1.3797398756441,-31.0963240998216,-29.5306116834352,-6.12532266829874
11933,-1.46010787414891,-31.6259838304151,-29.755732156737,-6.32187315348341
11967,-1.48444073791131,-31.9508286476543,-29.9782646542037,-6.49394965499299
12000,-1.4658782428127,-32.1184402895663,-30.2228775991854,-6.71108486848794
12033,-1.45203256808962,-32.2381510351478,-30.5039213742588,-7.00122920153082
12067,-1.53757102230523,-32.4306674693741,-30.805874435892,-7.32599444668141
12100,-1.84332191403629,-32.7316622199756,-31.1158203577915,-7.67515923251035
12133,-2.41185882307455,-33.03559707422,-31.4428539614953,-8.09651803459934
